LTU017PIAPRG300',2009-12-07-16:00:00'
735486 , -28.76
735486.5 , -28.68
735487 , -28.72
735487.5 , -28.7
735488 , -28.7
735488.5 , -28.68
735489 , -28.77
735489.5 , -28.77
735490 , -28.77
735490.5 , -28.73
735491 , -28.69
735491.5 , -28.62
735492 , -28.61
735492.5 , -28.55
735493 , -28.51
735493.5 , -28.43
735494 , -28.43
735494.5 , -28.36
735495 , -28.39
735495.5 , -28.34
735496 , -28.39
735496.5 , -28.35
735497 , -28.36
735497.5 , -28.36
735498 , -28.46
735498.5 , -28.42
735499 , -28.4
735499.5 , -28.35
735500 , -28.3
735500.5 , -28.25
735501 , -28.22
735501.5 , -28.16
735502 , -28.17
735502.5 , -28.13
735503 , -28.1
735503.5 , -28.07
735504 , -28.07
735504.5 , -28.04
735505 , -28.09
735505.5 , -28.07
735506 , -28.14
735506.5 , -28.13
735507 , -28.18
735507.5 , -28.17
735508 , -28.21
735508.5 , -28.18
735509 , -28.24
735509.5 , -28.22
735510 , -28.29
735510.5 , -28.18
735511 , -28.17
735511.5 , -28.1
735512 , -28.1
735512.5 , -28.03
735513 , -28.05
735513.5 , -27.96
735514 , -27.93
735514.5 , -27.88
735515 , -27.9
735515.5 , -27.83
735516 , -27.83
735516.5 , -27.78
735517 , -27.8
735517.5 , -27.77
735518 , -27.82
735518.5 , -27.83
735519 , -27.88
735519.5 , -27.88
735520 , -27.94
735520.5 , -27.91
735521 , -27.92
735521.5 , -27.88
735522 , -27.9
735522.5 , -27.83
735523 , -27.85
735523.5 , -27.79
735524 , -27.78
735524.5 , -27.74
735525 , -27.73
735525.5 , -27.7
735526 , -27.69
735526.5 , -27.66
735527 , -27.66
735527.5 , -27.65
735528 , -27.64
735528.5 , -27.64
735529 , -27.61
735529.5 , -27.62
735530 , -27.63
735530.5 , -27.62
735531 , -27.62
735531.5 , -27.59
735532 , -27.58
735532.5 , -27.57
735533 , -27.52
735533.5 , -27.5
735534 , -27.5
735534.5 , -27.49
735535 , -27.43
735535.5 , -27.41
735536 , -27.39
735536.5 , -27.39
735537 , -27.39
735537.5 , -27.35
735538 , -27.35
735538.5 , -27.28
735539 , -27.28
735539.5 , -27.34
735540 , -27.32
735540.5 , -27.35
735541 , -27.31
735541.5 , -27.32
735542 , -27.28
735542.5 , -27.27
735543 , -27.27
735543.5 , -27.23
735544 , -27.26
735544.5 , -27.23
735545 , -27.27
735545.5 , -27.25
735546 , -27.26
735546.5 , -27.25
735547 , -27.21
735547.5 , -27.23
735548 , -27.21
735548.5 , -27.22
735549 , -27.21
735549.5 , -27.17
735550 , -27.14
735550.5 , -27.13
735551 , -27.1
735551.5 , -27.09
735552 , -27.08
735552.5 , -27.08
735553 , -27.08
735553.5 , -27.06
735554 , -27.06
735554.5 , -27.08
735555 , -27.07
735555.5 , -27.1
735556 , -27.12
735556.5 , -27.17
735557 , -27.16
735557.5 , -27.1
735558 , -27.12
735558.5 , -27.12
735559 , -27.1
735559.5 , -27.05
735560 , -27.05
735560.5 , -27.04
735561 , -27.07
735561.5 , -27.04
735562 , -27.03
735562.5 , -27
735563 , -26.97
735563.5 , -26.94
735564 , -26.92
735564.5 , -26.9
735565 , -26.9
735565.5 , -26.88
735566 , -26.9
735566.5 , -26.88
735567 , -26.85
735567.5 , -26.83
735568 , -26.82
735568.5 , -26.79
735569 , -26.78
735569.5 , -26.81
735570 , -26.81
735570.5 , -26.78
735571 , -24.1
735571.5 , -23.98
735572 , -24
735572.5 , -24
735573 , -24
735573.5 , -24
735574 , -24.01
735574.5 , -24.01
735575 , -24
735575.5 , -23.95
735576 , -23.92
735576.5 , -23.87
735577 , -23.84
735577.5 , -23.76
735578 , -23.76
735578.5 , -23.66
735579 , -23.6
735579.5 , -23.56
735580 , -23.48
735580.5 , -23.48
735581 , -23.43
735581.5 , -23.38
735582 , -23.32
735582.5 , -23.29
735583 , -23.27
735583.5 , -23.24
735584 , -23.23
735584.5 , -23.23
735585 , -23.17
735585.5 , -23.13
735586 , -23.09
735586.5 , -23.09
735587 , -23.09
735587.5 , -23.08
735588 , -23.05
735588.5 , -23.01
735589 , -23.01
735589.5 , -22.99
735590 , -22.98
735590.5 , -22.94
735591 , -22.95
735591.5 , -22.95
735592 , -22.91
735592.5 , -22.87
735593 , -22.85
735593.5 , -22.81
735594 , -22.8
735594.5 , -22.8
735595 , -22.81
735595.5 , -22.8
735596 , -22.79
735596.5 , -22.8
735597 , -22.79
735597.5 , -22.75
735598 , -22.71
735598.5 , -22.72
735599 , -22.66
735599.5 , -22.65
735600 , -22.62
735600.5 , -22.59
735601 , -22.56
735601.5 , -22.53
735602 , -22.49
735602.5 , -22.45
735603 , -22.44
735603.5 , -22.4
735604 , -22.4
735604.5 , -22.42
735605 , -22.4
735605.5 , -22.45
735606 , -22.44
735606.5 , -22.39
735607 , -22.35
735607.5 , -22.35
735608 , -22.33
735608.5 , -22.33
735609 , -22.28
735609.5 , -22.3
735610 , -22.31
735610.5 , -22.35
735611 , -22.43
735611.5 , -22.48
735612 , -22.49
735612.5 , -22.54
735613 , -22.58
735613.5 , -22.65
735614 , -22.67
735614.5 , -22.67
735615 , -22.68
735615.5 , -22.68
735616 , -22.68
735616.5 , -22.68
735617 , -22.7
735617.5 , -22.72
735618 , -22.71
735618.5 , -22.71
735619 , -22.67
735619.5 , -22.59
735620 , -22.51
735620.5 , -22.48
735621 , -22.41
735621.5 , -22.36
735622 , -22.31
735622.5 , -22.29
735623 , -22.24
735623.5 , -22.22
735624 , -22.19
735624.5 , -22.19
735625 , -22.16
735625.5 , -22.14
735626 , -22.08
735626.5 , -22.08
735627 , -22.05
735627.5 , -22.02
735628 , -22
735628.5 , -21.98
735629 , -21.96
735629.5 , -21.97
735630 , -22
735630.5 , -22
735631 , -21.97
735631.5 , -21.98
735632 , -22.02
735632.5 , -22.02
735633 , -22.02
735633.5 , -22.01
735634 , -22.01
735634.5 , -22
735635 , -21.98
735635.5 , -21.98
735636 , -21.94
735636.5 , -21.93
735637 , -21.91
735637.5 , -21.93
735638 , -21.93
735638.5 , -21.92
735639 , -21.89
735639.5 , -21.87
735640 , -21.87
735640.5 , -21.84
735641 , -21.84
735641.5 , -21.83
735642 , -21.82
735642.5 , -21.8
735643 , -21.79
735643.5 , -21.82
735644 , -21.83
735644.5 , -21.83
735645 , -21.84
735645.5 , -21.83
735646 , -21.82
735646.5 , -21.83
735647 , -21.83
735647.5 , -21.83
735648 , -21.82
735648.5 , -21.8
735649 , -21.8
735649.5 , -21.86
735650 , -21.87
735650.5 , -21.92
735651 , -21.93
735651.5 , -21.93
735652 , -21.98
735652.5 , -22.03
735653 , -22.06
735653.5 , -22.07
735654 , -22.08
735654.5 , -22.16
735655 , -22.14
735655.5 , -22.11
735656 , -22.07
735656.5 , -22.06
735657 , -22.02
735657.5 , -21.99
735658 , -21.98
735658.5 , -21.97
735659 , -21.97
735659.5 , -21.93
735660 , -21.93
735660.5 , -21.92
735661 , -21.92
735661.5 , -21.91
735662 , -21.89
735662.5 , -21.89
735663 , -21.88
735663.5 , -21.87
735664 , -21.84
735664.5 , -21.84
735665 , -21.83
735665.5 , -21.83
735666 , -21.84
735666.5 , -21.86
735667 , -21.86
735667.5 , -21.83
735668 , -21.86
735668.5 , -21.86
735669 , -21.89
735669.5 , -21.91
735670 , -21.94
735670.5 , -21.94
735671 , -21.92
735671.5 , -21.91
735672 , -21.92
735672.5 , -21.91
735673 , -21.91
735673.5 , -21.92
735674 , -21.93
735674.5 , -21.91
735675 , -21.91
735676 , -21.89
735677 , -21.89
735678 , -21.92
735679 , -21.98
735680 , -22.05
735681 , -22.06
735682 , -22.05
735682.5 , -22.02
735682.958333333 , -22.03
735683.5 , -22.03
735683.958333333 , -22.03
735684.5 , -22.03
735684.958333333 , -22.05
735685.5 , -22.02
735685.958333333 , -22.06
735686.5 , -22.07
735686.958333333 , -22.1
735687.5 , -22.12
735687.958333333 , -22.17
735688.5 , -22.19
735688.958333333 , -22.22
735689.5 , -22.24
735689.958333333 , -22.3
735690.5 , -22.33
735690.958333333 , -22.4
735691.5 , -22.43
735691.958333333 , -22.45
735692.5 , -22.45
735692.958333333 , -22.49
735693.5 , -22.49
735693.958333333 , -22.54
735694.5 , -22.58
735694.958333333 , -22.61
735695.5 , -22.64
735695.958333333 , -22.71
735696.5 , -22.76
735697 , -22.86
735697.5 , -22.82
735698 , -22.82
735698.5 , -22.84
735699 , -22.89
735699.5 , -22.9
735700 , -23
735700.5 , -23.01
735701 , -23.1
735701.5 , -23.12
735702 , -23.19
735702.5 , -23.14
735703 , -23.13
735703.5 , -23.15
735704 , -23.29
735704.5 , -23.27
735705 , -23.23
735705.5 , -23.15
735706 , -23.15
735706.5 , -23.15
735707 , -23.21
735707.5 , -23.22
735708 , -23.26
735708.5 , -23.29
735709 , -23.38
735709.5 , -23.36
735710 , -23.41
735710.5 , -23.48
735711 , -23.68
735711.5 , -23.62
735712 , -23.61
735712.5 , -23.6
735713 , -23.61
735713.5 , -23.6
735714 , -23.67
735714.5 , -23.68
735715 , -23.8
735715.5 , -23.77
735716 , -23.75
735716.5 , -23.73
735717 , -23.8
735717.5 , -23.8
735718 , -23.87
735718.5 , -23.92
735719 , -24.1
735719.5 , -24.14
735720 , -24.21
735720.5 , -24.18
735721 , -24.22
735721.5 , -24.23
735722 , -24.27
735722.5 , -24.29
735723 , -24.35
735723.5 , -24.37
735724 , -24.41
735724.5 , -24.41
735725 , -24.46
735725.5 , -24.45
735726 , -24.53
735726.5 , -24.51
735727 , -24.68
735727.5 , -24.65
735728 , -24.78
735728.5 , -24.74
735729 , -24.78
735729.5 , -24.89
735730 , -25.1
735730.5 , -25.14
735731 , -25.09
735731.5 , -25.05
735732 , -25.09
735732.5 , -25.09
735733 , -25.27
735733.5 , -25.26
735734 , -25.34
735734.5 , -25.39
735735 , -25.66
735735.5 , -25.76
735736 , -25.77
735736.5 , -25.77
735737 , -25.83
735737.5 , -25.83
735738 , -25.88
735738.5 , -25.92
735739 , -25.98
735739.5 , -25.98
735740 , -26.12
735740.5 , -26.08
735741 , -26.2
735741.5 , -26.21
735742 , -26.28
735742.5 , -26.28
735743 , -26.33
735743.5 , -26.37
735744 , -26.43
735744.5 , -26.45
735745 , -26.55
735745.5 , -26.62
735746 , -26.77
735746.5 , -26.73
735747 , -26.67
735747.5 , -26.71
735748 , -26.85
735748.5 , -26.85
735749 , -26.97
735749.5 , -26.98
735750 , -27.03
735750.5 , -26.99
735751 , -27.15
735751.5 , -27.14
735752 , -27.2
735754.5 , -27.51
735755 , -27.49
735755.5 , -27.47
735756 , -27.55
735756.5 , -27.57
735757 , -27.6
735757.5 , -27.66
735758 , -27.8
735758.5 , -27.83
735759 , -28
735759.5 , -28.01
735760 , -28.15
735760.5 , -28.14
735761 , -28.27
735761.5 , -28.23
735762 , -28.28
735762.5 , -28.21
735763 , -28.13
735763.5 , -28.09
735764 , -28.06
735764.5 , -28.04
735765 , -28.02
735765.5 , -28.01
735766 , -28.13
735766.291666667 , -28.06
735766.333333333 , -28.06
735766.375 , -28.06
735766.416666667 , -28.07
735766.458333333 , -28.09
735766.5 , -28.1
735766.541666667 , -28.13
735766.583333333 , -28.14
735766.625 , -28.18
735766.666666667 , -28.17
735766.708333333 , -28.17
735766.75 , -28.17
735766.791666667 , -28.17
735766.833333333 , -28.18
735766.875 , -28.17
735766.916666667 , -28.17
735766.958333333 , -28.17
735767 , -28.17
735767.041666667 , -28.17
735767.083333333 , -28.17
735767.125 , -28.17
735767.166666667 , -28.17
735767.208333333 , -28.17
735767.25 , -28.15
735767.291666667 , -28.15
735767.333333333 , -28.15
735767.375 , -28.15
735767.416666667 , -28.17
735767.458333333 , -28.19
735767.5 , -28.2
735767.541666667 , -28.23
735767.583333333 , -28.26
735767.625 , -28.26
735767.666666667 , -28.24
735767.708333333 , -28.26
735767.75 , -28.26
735767.791666667 , -28.26
735767.833333333 , -28.26
735767.875 , -28.26
735767.916666667 , -28.27
735767.958333333 , -28.26
735768 , -28.27
735768.041666667 , -28.26
735768.083333333 , -28.24
735768.125 , -28.26
735768.166666667 , -28.24
735768.208333333 , -28.24
735768.25 , -28.24
735768.291666667 , -28.23
735768.333333333 , -28.23
735768.375 , -28.24
735768.416666667 , -28.26
735768.458333333 , -28.26
735768.5 , -28.27
735768.541666667 , -28.27
735768.583333333 , -28.28
735768.625 , -28.31
735768.666666667 , -28.31
735768.708333333 , -28.32
735768.75 , -28.32
735768.791666667 , -28.34
735768.833333333 , -28.34
735768.875 , -28.34
735768.916666667 , -28.34
735768.958333333 , -28.35
735769 , -28.34
735769.041666667 , -28.34
735769.083333333 , -28.34
735769.125 , -28.32
735769.166666667 , -28.31
735769.208333333 , -28.3
735769.25 , -28.28
735769.291666667 , -28.3
735769.333333333 , -28.28
735769.375 , -28.27
735769.416666667 , -28.27
735769.458333333 , -28.28
735769.5 , -28.3
735769.541666667 , -28.31
735769.583333333 , -28.32
735769.625 , -28.35
735769.666666667 , -28.36
735769.708333333 , -28.37
735769.75 , -28.36
735769.791666667 , -28.35
735769.833333333 , -28.36
735769.875 , -28.35
735769.916666667 , -28.35
735769.958333333 , -28.34
735770 , -28.34
735770.041666667 , -28.32
735770.083333333 , -28.31
735770.125 , -28.31
735770.166666667 , -28.31
735770.208333333 , -28.31
735770.25 , -28.31
735770.291666667 , -28.28
735770.333333333 , -28.28
735770.375 , -28.28
735770.416666667 , -28.27
735770.458333333 , -28.28
735770.5 , -28.28
735770.541666667 , -28.3
735770.583333333 , -28.3
735770.625 , -28.31
735770.666666667 , -28.32
735770.708333333 , -28.32
735770.75 , -28.32
735770.791666667 , -28.32
735770.833333333 , -28.31
735770.875 , -28.32
735770.916666667 , -28.31
735770.958333333 , -28.31
735771 , -28.3
735771.041666667 , -28.3
735771.083333333 , -28.3
735771.125 , -28.28
735771.166666667 , -28.28
735771.208333333 , -28.27
735771.25 , -28.28
735771.291666667 , -28.27
735771.333333333 , -28.3
735771.375 , -28.31
735771.416666667 , -28.31
735771.458333333 , -28.32
735771.5 , -28.32
735771.541666667 , -28.33
735771.583333333 , -28.33
735771.625 , -28.33
735771.666666667 , -28.35
735771.708333333 , -28.36
735771.75 , -28.36
735771.791666667 , -28.35
735771.833333333 , -28.36
735771.875 , -28.35
735771.916666667 , -28.33
735771.958333333 , -28.32
735772 , -28.32
735772.041666667 , -28.31
735772.083333333 , -28.31
735772.125 , -28.31
735772.166666667 , -28.29
735772.208333333 , -28.29
735772.25 , -28.29
735772.291666667 , -28.28
735772.333333333 , -28.28
735772.375 , -28.28
735772.416666667 , -28.27
735772.458333333 , -28.29
735772.5 , -28.32
735772.541666667 , -28.33
735772.583333333 , -28.39
735772.625 , -28.43
735772.666666667 , -28.45
735772.708333333 , -28.46
735772.75 , -28.46
735772.791666667 , -28.48
735772.833333333 , -28.48
735772.875 , -28.48
735772.916666667 , -28.46
735772.958333333 , -28.45
735773 , -28.45
735773.041666667 , -28.44
735773.083333333 , -28.43
735773.125 , -28.43
735773.166666667 , -28.41
735773.208333333 , -28.41
735773.25 , -28.4
735773.291666667 , -28.39
735773.333333333 , -28.39
735773.375 , -28.37
735773.416666667 , -28.4
735773.458333333 , -28.41
735773.5 , -28.44
735773.541666667 , -28.44
735773.583333333 , -28.46
735773.625 , -28.5
735773.666666667 , -28.5
735773.708333333 , -28.52
735773.75 , -28.53
735773.791666667 , -28.53
735773.833333333 , -28.53
735773.875 , -28.53
735773.916666667 , -28.53
735773.958333333 , -28.52
735774 , -28.52
735774.041666667 , -28.52
735774.083333333 , -28.5
735774.125 , -28.5
735774.166666667 , -28.5
735774.208333333 , -28.49
735774.25 , -28.49
735774.291666667 , -28.49
735774.333333333 , -28.49
735774.375 , -28.48
735774.416666667 , -28.49
735774.458333333 , -28.49
735774.5 , -28.49
735774.541666667 , -28.5
735774.583333333 , -28.49
735774.625 , -28.5
735774.666666667 , -28.49
735774.708333333 , -28.5
735774.75 , -28.5
735774.791666667 , -28.49
735774.833333333 , -28.5
735774.875 , -28.49
735774.916666667 , -28.49
735774.958333333 , -28.49
735775 , -28.48
735775.041666667 , -28.46
735775.083333333 , -28.46
735775.125 , -28.46
735775.166666667 , -28.45
735775.208333333 , -28.45
735775.25 , -28.44
735775.291666667 , -28.44
735775.333333333 , -28.44
735775.375 , -28.43
735775.416666667 , -28.43
735775.458333333 , -28.45
735775.5 , -28.46
735775.541666667 , -28.48
735775.583333333 , -28.52
735775.625 , -28.54
735775.666666667 , -28.57
735775.708333333 , -28.59
735775.75 , -28.59
735775.791666667 , -28.61
735775.833333333 , -28.59
735775.875 , -28.59
735775.916666667 , -28.58
735775.958333333 , -28.57
735776 , -28.59
735776.041666667 , -28.58
735776.083333333 , -28.58
735776.125 , -28.57
735776.166666667 , -28.57
735776.208333333 , -28.56
735776.25 , -28.56
735776.291666667 , -28.54
735776.333333333 , -28.54
735776.375 , -28.53
735776.416666667 , -28.53
735776.458333333 , -28.54
735776.5 , -28.56
735776.541666667 , -28.61
735776.583333333 , -28.63
735776.625 , -28.67
735776.666666667 , -28.7
735776.708333333 , -28.72
735776.75 , -28.72
735776.791666667 , -28.72
735776.833333333 , -28.74
735776.875 , -28.71
735776.916666667 , -28.71
735776.958333333 , -28.7
735777 , -28.67
735777.041666667 , -28.67
735777.083333333 , -28.67
735777.125 , -28.66
735777.166666667 , -28.65
735777.208333333 , -28.63
735777.25 , -28.62
735777.291666667 , -28.62
735777.333333333 , -28.62
735777.375 , -28.61
735777.416666667 , -28.61
735777.458333333 , -28.62
735777.5 , -28.65
735777.541666667 , -28.69
735777.583333333 , -28.72
735777.625 , -28.75
735777.666666667 , -28.79
735777.708333333 , -28.8
735777.75 , -28.8
735777.791666667 , -28.82
735777.833333333 , -28.82
735777.875 , -28.8
735777.916666667 , -28.79
735777.958333333 , -28.79
735778 , -28.78
735778.041666667 , -28.76
735778.083333333 , -28.76
735778.125 , -28.76
735778.166666667 , -28.75
735778.208333333 , -28.74
735778.25 , -28.74
735778.291666667 , -28.74
735778.333333333 , -28.72
735778.375 , -28.72
735778.416666667 , -28.72
735778.458333333 , -28.74
735778.5 , -28.74
735778.541666667 , -28.78
735778.583333333 , -28.8
735778.625 , -28.84
735778.666666667 , -28.85
735778.708333333 , -28.88
735778.75 , -28.91
735778.791666667 , -28.91
735778.833333333 , -28.91
735778.875 , -28.91
735778.916666667 , -28.89
735778.958333333 , -28.89
735779 , -28.88
735779.041666667 , -28.87
735779.083333333 , -28.87
735779.125 , -28.87
735779.166666667 , -28.85
735779.208333333 , -28.84
735779.25 , -28.84
735779.291666667 , -28.83
735779.333333333 , -28.83
735779.375 , -28.83
735779.416666667 , -28.84
735779.458333333 , -28.85
735779.5 , -28.87
735779.541666667 , -28.91
735779.583333333 , -28.93
735779.625 , -28.97
735779.666666667 , -29
735779.708333333 , -29.01
735779.75 , -29.01
735779.791666667 , -29.04
735779.833333333 , -29.04
735779.875 , -29.01
735779.916666667 , -29.01
735779.958333333 , -29.01
735780 , -29
735780.041666667 , -29
735780.083333333 , -29.01
735780.125 , -28.99
735780.166666667 , -28.99
735780.208333333 , -28.99
735780.25 , -28.99
735780.5 , -29
735781 , -29.08
735781.5 , -29.1
735782 , -29.15
735782.5 , -29.14
735783 , -29.15
735783.5 , -29.11
735784 , -29.15
735784.5 , -29.11
735785 , -29.14
735785.5 , -29.11
735786 , -29.16
735786.5 , -29.14
735787 , -29.09
735787.5 , -29.23
735788 , -29.22
735788.5 , -29.23
735789 , -29.27
735789.5 , -29.27
735790 , -29.28
735790.5 , -29.26
735791 , -29.31
735791.5 , -29.32
735792 , -29.36
735792.5 , -29.36
735793 , -29.4
735793.5 , -29.4
735794 , -29.39
735794.5 , -29.37
735795 , -29.4
735795.5 , -29.41
735796 , -29.41
735796.5 , -29.42
735797 , -29.44
735797.5 , -29.44
735798 , -29.46
735798.5 , -29.46
735799 , -29.46
735799.5 , -29.49
735800 , -29.53
735800.5 , -29.53
735801 , -29.54
735801.5 , -29.57
735802 , -29.6
735802.5 , -29.61
735803 , -29.65
735803.5 , -29.66
735804 , -29.68
735804.5 , -29.66
735805 , -29.68
735805.5 , -29.68
735806 , -29.68
735806.5 , -29.68
735807 , -29.68
735807.5 , -29.65
735808 , -29.65
735851 , -30.52
735851.5 , -30.51
735852 , -30.53
735852.5 , -30.51
735853 , -30.56
735853.5 , -30.48
735854 , -30.43
735854.5 , -30.36
735855 , -30.33
735855.5 , -30.26
735856 , -30.19
735856.5 , -30.11
735857 , -30.05
735857.5 , -30.01
735858 , -29.99
735858.5 , -29.93
735859 , -29.93
735859.5 , -29.91
735860 , -29.87
735860.5 , -29.79
735861 , -29.76
735861.5 , -29.69
735862 , -29.68
735862.5 , -29.64
735863 , -29.63
735863.5 , -29.63
735864 , -29.63
735864.5 , -29.6
735865 , -29.58
735865.5 , -29.55
735866 , -29.52
735866.5 , -29.51
735867 , -29.54
735867.5 , -29.54
735868 , -29.58
735868.5 , -29.59
735869 , -29.66
735869.5 , -29.64
735870 , -29.71
735870.5 , -29.71
735871 , -29.79
735871.5 , -29.68
735872 , -29.58
735872.5 , -29.5
735873 , -29.46
735873.5 , -29.41
735874 , -29.38
735874.5 , -29.34
735875 , -29.37
735875.5 , -29.35
735876 , -29.39
735876.5 , -29.35
735877 , -29.33
735877.5 , -29.29
735878 , -29.29
735878.5 , -29.24
735879 , -29.22
735879.5 , -29.17
735880 , -29.14
735880.5 , -29.09
735881 , -29.05
735881.5 , -28.99
735882 , -28.93
735882.5 , -28.88
735883 , -28.84
735883.5 , -28.79
735884 , -28.78
735884.5 , -28.71
735885 , -28.74
735885.5 , -28.71
735886 , -28.75
735886.5 , -28.74
735887 , -28.78
735887.5 , -28.76
735888 , -28.75
735888.5 , -28.73
735889 , -28.74
735889.5 , -28.75
735890 , -28.75
735890.5 , -28.74
735891 , -28.71
735891.5 , -28.6
735892 , -28.56
735892.5 , -28.52
735893 , -28.46
735893.5 , -28.41
735894 , -28.41
735894.5 , -28.36
735895 , -28.36
735895.5 , -28.31
735896 , -28.3
735896.5 , -28.28
735897 , -28.3
735897.5 , -28.26
735898 , -28.24
735898.5 , -28.19
735899 , -28.18
735899.5 , -28.15
735900 , -28.15
735900.5 , -28.1
735901 , -28.09
735901.5 , -28.07
735902 , -28.06
735902.5 , -28.01
735903 , -27.97
735903.5 , -27.91
735904 , -27.87
735904.5 , -27.81
735905 , -27.76
735905.5 , -27.71
735906 , -27.68
735906.5 , -27.63
735907 , -27.61
735907.5 , -27.55
735908 , -27.49
735908.5 , -27.48
735909 , -27.45
735909.5 , -27.41
735910 , -27.41
735910.5 , -27.36
735911 , -27.31
735911.5 , -27.25
735912 , -27.22
735912.5 , -27.18
735913 , -27.14
735913.5 , -27.09
735914 , -27.09
735914.5 , -27.03
735915 , -27.02
735915.5 , -26.97
735916 , -26.96
735916.5 , -26.89
735917 , -26.88
735917.5 , -26.81
735918 , -26.76
735918.5 , -26.7
735919 , -26.67
735919.5 , -26.63
735920 , -26.58
735920.5 , -26.53
735921 , -26.5
735921.5 , -26.45
735922 , -26.43
735922.5 , -26.37
735923 , -26.31
735923.5 , -26.26
735924 , -26.21
735924.5 , -26.15
735925 , -26.09
735925.5 , -26.04
735926 , -26.01
735926.5 , -25.99
735927 , -26
735927.5 , -26
735928 , -26.07
735928.5 , -26.07
735929 , -26.05
735929.5 , -26.01
735930 , -25.99
735930.5 , -25.95
735931 , -25.93
735931.5 , -25.86
735932 , -25.8
735932.5 , -25.74
735933 , -25.72
735933.5 , -25.71
735934 , -25.67
735934.5 , -25.63
735935 , -25.56
735935.5 , -25.49
735936 , -25.46
735936.5 , -25.46
735937 , -25.45
735937.5 , -25.38
735938 , -25.31
735938.5 , -25.23
735939 , -25.24
735939.5 , -25.24
735940 , -25.2
735940.5 , -25.1
735941 , -25.06
735941.5 , -25.02
735942 , -25
735942.5 , -25.01
735943 , -25.04
735943.5 , -25.02
735944 , -25.04
735944.5 , -25.04
735945 , -25.02
735945.5 , -25.04
735946 , -25.04
735946.5 , -25.04
735947 , -25.04
735947.5 , -25.01
735948 , -24.99
735948.5 , -25
735949 , -24.97
735949.5 , -24.97
735950 , -24.97
735950.5 , -24.97
735951 , -24.99
735951.5 , -24.97
735952 , -24.97
735952.5 , -24.92
735953 , -24.91
735953.5 , -24.84
735954 , -24.82
735954.5 , -24.77
735955 , -24.75
735955.5 , -24.73
735956 , -24.7
735956.5 , -24.68
735957 , -24.69
735957.5 , -24.73
735958 , -24.75
735958.5 , -24.81
735959 , -24.82
735959.5 , -24.84
735960 , -24.86
735960.5 , -24.86
735961 , -24.88
735961.5 , -24.9
735962 , -24.87
735962.5 , -24.82
735963 , -24.72
735963.5 , -24.61
735964 , -24.52
735964.5 , -24.45
735965 , -24.43
735965.5 , -24.43
735966 , -24.46
735966.5 , -24.41
735967 , -24.32
735967.5 , -24.23
735968 , -24.21
735968.5 , -24.23
735969 , -24.21
735969.5 , -24.2
735970 , -24.13
735970.5 , -24.09
735971 , -24.04
735971.5 , -24
735972 , -23.96
735972.5 , -23.91
735973 , -23.89
735973.5 , -23.89
735974 , -23.89
735974.5 , -23.86
735975 , -23.84
735975.5 , -23.8
735976 , -23.83
735976.5 , -23.84
735977 , -23.82
735977.5 , -23.75
735978 , -23.72
735978.5 , -23.71
735979 , -23.71
735979.5 , -23.68
735980 , -23.7
735980.5 , -23.7
735981 , -23.66
735981.5 , -23.61
735982 , -23.58
735982.5 , -23.58
735983 , -23.61
735983.5 , -23.65
735984 , -23.63
735984.5 , -23.61
735985 , -23.58
735985.5 , -23.57
735986 , -23.56
735986.5 , -23.54
735987 , -23.53
735987.5 , -23.54
735988 , -23.57
735988.5 , -23.61
735989 , -23.62
735989.5 , -23.6
735990 , -23.58
735990.5 , -23.54
735991 , -23.53
735991.5 , -23.51
735992 , -23.48
735992.5 , -23.47
735993 , -23.48
735993.5 , -23.48
735994 , -23.48
735994.5 , -23.49
735995 , -23.47
735995.5 , -23.44
735996 , -23.43
735996.5 , -23.42
735997 , -23.39
735998 , -23.3
735998.5 , -23.26
735999 , -23.24
735999.5 , -23.23
736000 , -23.23
736000.5 , -23.21
736001 , -23.19
736001.5 , -23.18
736002 , -23.18
736002.5 , -23.16
736003 , -23.15
736003.5 , -23.14
736004 , -23.11
736004.5 , -23.1
736005 , -23.11
736005.5 , -23.12
736006 , -23.12
736006.5 , -23.11
736007 , -23.12
736007.5 , -23.14
736008 , -23.1
736008.5 , -23.1
736009 , -23.07
736009.5 , -23.05
736010 , -23.05
736010.5 , -23.02
736011 , -23
736011.5 , -23.01
736012 , -22.98
736012.5 , -22.96
736013 , -22.96
736013.5 , -22.96
736014 , -22.96
736014.5 , -22.97
736015 , -22.98
736015.5 , -23
736016 , -22.98
736016.5 , -22.97
736017 , -22.97
736017.5 , -23
736018 , -23.01
736018.5 , -22.98
736019 , -22.95
736019.5 , -22.95
736020 , -22.92
736020.5 , -22.95
736021 , -22.92
736021.5 , -22.92
736022 , -22.91
736022.5 , -22.9
736023 , -22.91
736023.5 , -22.91
736024 , -22.93
736024.5 , -22.93
736025 , -22.96
736025.5 , -23.01
736026 , -22.98
736026.5 , -22.97
736027 , -23.02
736027.5 , -23.03
736028 , -23.05
736028.5 , -23.02
736029 , -23.05
736029.5 , -23.02
736030 , -23.05
736030.5 , -23.07
736031 , -23.1
736031.5 , -23.1
736032 , -23.14
736032.5 , -23.12
736033 , -23.19
736033.5 , -23.19
736034 , -23.25
736034.5 , -23.29
736035 , -23.36
736035.5 , -23.34
736036 , -23.35
736036.5 , -23.3
736037 , -23.35
736037.5 , -23.38
736038 , -23.38
736038.5 , -23.4
736039 , -23.43
736039.5 , -23.43
736040 , -23.45
736040.5 , -23.48
736041 , -23.49
