'LTU037THAPRG900',2010-07-15-23:00:00'
734638.2917,NaN
734638.3333,NaN
734638.375,NaN
734638.4167,NaN
734638.4583,NaN
734638.5,7.13
734638.5417,NaN
734638.5833,NaN
734638.625,NaN
734638.6667,NaN
734638.7083,NaN
734638.75,NaN
734638.7917,NaN
734638.8333,NaN
734638.875,NaN
734638.9167,NaN
734638.9583,NaN
734639,7.51
734639.0417,NaN
734639.0833,NaN
734639.125,NaN
734639.1667,NaN
734639.2083,NaN
734639.25,NaN
734639.2917,NaN
734639.3333,NaN
734639.375,NaN
734639.4167,NaN
734639.4583,NaN
734639.5,7.5
734639.5417,NaN
734639.5833,NaN
734639.625,NaN
734639.6667,NaN
734639.7083,NaN
734639.75,NaN
734639.7917,NaN
734639.8333,NaN
734639.875,NaN
734639.9167,NaN
734639.9583,NaN
734640,7.26
734640.0417,NaN
734640.0833,NaN
734640.125,NaN
734640.1667,NaN
734640.2083,NaN
734640.25,NaN
734640.2917,NaN
734640.3333,NaN
734640.375,NaN
734640.4167,NaN
734640.4583,NaN
734640.5,7.22
734640.5417,NaN
734640.5833,NaN
734640.625,NaN
734640.6667,NaN
734640.7083,NaN
734640.75,NaN
734640.7917,NaN
734640.8333,NaN
734640.875,NaN
734640.9167,NaN
734640.9583,NaN
734641,7.44
734641.0417,NaN
734641.0833,NaN
734641.125,NaN
734641.1667,NaN
734641.2083,NaN
734641.25,NaN
734641.2917,NaN
734641.3333,NaN
734641.375,NaN
734641.4167,NaN
734641.4583,NaN
734641.5,7.53
734641.5417,NaN
734641.5833,NaN
734641.625,NaN
734641.6667,NaN
734641.7083,NaN
734641.75,NaN
734641.7917,NaN
734641.8333,NaN
734641.875,NaN
734641.9167,NaN
734641.9583,NaN
734642,8.14
734642.0417,NaN
734642.0833,NaN
734642.125,NaN
734642.1667,NaN
734642.2083,NaN
734642.25,NaN
734642.2917,NaN
734642.3333,NaN
734642.375,NaN
734642.4167,NaN
734642.4583,NaN
734642.5,8.14
734642.5417,NaN
734642.5833,NaN
734642.625,NaN
734642.6667,NaN
734642.7083,NaN
734642.75,NaN
734642.7917,NaN
734642.8333,NaN
734642.875,NaN
734642.9167,NaN
734642.9583,NaN
734643,8.72
734643.0417,NaN
734643.0833,NaN
734643.125,NaN
734643.1667,NaN
734643.2083,NaN
734643.25,NaN
734643.2917,NaN
734643.3333,NaN
734643.375,NaN
734643.4167,NaN
734643.4583,NaN
734643.5,8.52
734643.5417,NaN
734643.5833,NaN
734643.625,NaN
734643.6667,NaN
734643.7083,NaN
734643.75,NaN
734643.7917,NaN
734643.8333,NaN
734643.875,NaN
734643.9167,NaN
734643.9583,NaN
734644,9.31
734644.0417,NaN
734644.0833,NaN
734644.125,NaN
734644.1667,NaN
734644.2083,NaN
734644.25,NaN
734644.2917,NaN
734644.3333,NaN
734644.375,NaN
734644.4167,NaN
734644.4583,NaN
734644.5,8.92
734644.5417,NaN
734644.5833,NaN
734644.625,NaN
734644.6667,NaN
734644.7083,NaN
734644.75,NaN
734644.7917,NaN
734644.8333,NaN
734644.875,NaN
734644.9167,NaN
734644.9583,NaN
734645,9.82
734645.0417,NaN
734645.0833,NaN
734645.125,NaN
734645.1667,NaN
734645.2083,NaN
734645.25,NaN
734645.2917,NaN
734645.3333,NaN
734645.375,NaN
734645.4167,NaN
734645.4583,NaN
734645.5,9.53
734645.5417,NaN
734645.5833,NaN
734645.625,NaN
734645.6667,NaN
734645.7083,NaN
734645.75,NaN
734645.7917,NaN
734645.8333,NaN
734645.875,NaN
734645.9167,NaN
734645.9583,NaN
734646,10.08
734646.0417,NaN
734646.0833,NaN
734646.125,NaN
734646.1667,NaN
734646.2083,NaN
734646.25,NaN
734646.2917,NaN
734646.3333,NaN
734646.375,NaN
734646.4167,NaN
734646.4583,NaN
734646.5,9.99
734646.5417,NaN
734646.5833,NaN
734646.625,NaN
734646.6667,NaN
734646.7083,NaN
734646.75,NaN
734646.7917,NaN
734646.8333,NaN
734646.875,NaN
734646.9167,NaN
734646.9583,NaN
734647,10.35
734647.0417,NaN
734647.0833,NaN
734647.125,NaN
734647.1667,NaN
734647.2083,NaN
734647.25,NaN
734647.2917,NaN
734647.3333,NaN
734647.375,NaN
734647.4167,NaN
734647.4583,NaN
734647.5,10.33
734647.5417,NaN
734647.5833,NaN
734647.625,NaN
734647.6667,NaN
734647.7083,NaN
734647.75,NaN
734647.7917,NaN
734647.8333,NaN
734647.875,NaN
734647.9167,NaN
734647.9583,NaN
734648,10.7
734648.0417,NaN
734648.0833,NaN
734648.125,NaN
734648.1667,NaN
734648.2083,NaN
734648.25,NaN
734648.2917,NaN
734648.3333,NaN
734648.375,NaN
734648.4167,NaN
734648.4583,NaN
734648.5,10.62
734648.5417,NaN
734648.5833,NaN
734648.625,NaN
734648.6667,NaN
734648.7083,NaN
734648.75,NaN
734648.7917,NaN
734648.8333,NaN
734648.875,NaN
734648.9167,NaN
734648.9583,NaN
734649,11.17
734649.0417,NaN
734649.0833,NaN
734649.125,NaN
734649.1667,NaN
734649.2083,NaN
734649.25,NaN
734649.2917,NaN
734649.3333,NaN
734649.375,NaN
734649.4167,NaN
734649.4583,NaN
734649.5,10.96
734649.5417,NaN
734649.5833,NaN
734649.625,NaN
734649.6667,NaN
734649.7083,NaN
734649.75,NaN
734649.7917,NaN
734649.8333,NaN
734649.875,NaN
734649.9167,NaN
734649.9583,NaN
734650,11.26
734650.0417,NaN
734650.0833,NaN
734650.125,NaN
734650.1667,NaN
734650.2083,NaN
734650.25,NaN
734650.2917,NaN
734650.3333,NaN
734650.375,NaN
734650.4167,NaN
734650.4583,NaN
734650.5,11.48
734650.5417,NaN
734650.5833,NaN
734650.625,NaN
734650.6667,NaN
734650.7083,NaN
734650.75,NaN
734650.7917,NaN
734650.8333,NaN
734650.875,NaN
734650.9167,NaN
734650.9583,NaN
734651,11.96
734651.0417,NaN
734651.0833,NaN
734651.125,NaN
734651.1667,NaN
734651.2083,NaN
734651.25,NaN
734651.2917,NaN
734651.3333,NaN
734651.375,NaN
734651.4167,NaN
734651.4583,NaN
734651.5,11.9
734651.5417,NaN
734651.5833,NaN
734651.625,NaN
734651.6667,NaN
734651.7083,NaN
734651.75,NaN
734651.7917,NaN
734651.8333,NaN
734651.875,NaN
734651.9167,NaN
734651.9583,NaN
734652,11.92
734652.0417,NaN
734652.0833,NaN
734652.125,NaN
734652.1667,NaN
734652.2083,NaN
734652.25,NaN
734652.2917,NaN
734652.3333,NaN
734652.375,NaN
734652.4167,NaN
734652.4583,NaN
734652.5,12.04
734652.5417,NaN
734652.5833,NaN
734652.625,NaN
734652.6667,NaN
734652.7083,NaN
734652.75,NaN
734652.7917,NaN
734652.8333,NaN
734652.875,NaN
734652.9167,NaN
734652.9583,NaN
734653,12.51
734653.0417,NaN
734653.0833,NaN
734653.125,NaN
734653.1667,NaN
734653.2083,NaN
734653.25,NaN
734653.2917,NaN
734653.3333,NaN
734653.375,NaN
734653.4167,NaN
734653.4583,NaN
734653.5,12.69
734653.5417,NaN
734653.5833,NaN
734653.625,NaN
734653.6667,NaN
734653.7083,NaN
734653.75,NaN
734653.7917,NaN
734653.8333,NaN
734653.875,NaN
734653.9167,NaN
734653.9583,NaN
734654,13.31
734654.0417,NaN
734654.0833,NaN
734654.125,NaN
734654.1667,NaN
734654.2083,NaN
734654.25,NaN
734654.2917,NaN
734654.3333,NaN
734654.375,NaN
734654.4167,NaN
734654.4583,NaN
734654.5,13.18
734654.5417,NaN
734654.5833,NaN
734654.625,NaN
734654.6667,NaN
734654.7083,NaN
734654.75,NaN
734654.7917,NaN
734654.8333,NaN
734654.875,NaN
734654.9167,NaN
734654.9583,NaN
734655,13.92
734655.0417,NaN
734655.0833,NaN
734655.125,NaN
734655.1667,NaN
734655.2083,NaN
734655.25,NaN
734655.2917,NaN
734655.3333,NaN
734655.375,NaN
734655.4167,NaN
734655.4583,NaN
734655.5,13.73
734655.5417,NaN
734655.5833,NaN
734655.625,NaN
734655.6667,NaN
734655.7083,NaN
734655.75,NaN
734655.7917,NaN
734655.8333,NaN
734655.875,NaN
734655.9167,NaN
734655.9583,NaN
734656,14.65
734656.0417,NaN
734656.0833,NaN
734656.125,NaN
734656.1667,NaN
734656.2083,NaN
734656.25,NaN
734656.2917,NaN
734656.3333,NaN
734656.375,NaN
734656.4167,NaN
734656.4583,NaN
734656.5,13.92
734656.5417,NaN
734656.5833,NaN
734656.625,NaN
734656.6667,NaN
734656.7083,NaN
734656.75,NaN
734656.7917,NaN
734656.8333,NaN
734656.875,NaN
734656.9167,NaN
734656.9583,NaN
734657,14.01
734657.0417,NaN
734657.0833,NaN
734657.125,NaN
734657.1667,NaN
734657.2083,NaN
734657.25,NaN
734657.2917,NaN
734657.3333,NaN
734657.375,NaN
734657.4167,NaN
734657.4583,NaN
734657.5,13.54
734657.5417,NaN
734657.5833,NaN
734657.625,NaN
734657.6667,NaN
734657.7083,NaN
734657.75,NaN
734657.7917,NaN
734657.8333,NaN
734657.875,NaN
734657.9167,NaN
734657.9583,NaN
734658,14.09
734658.0417,NaN
734658.0833,NaN
734658.125,NaN
734658.1667,NaN
734658.2083,NaN
734658.25,NaN
734658.2917,NaN
734658.3333,NaN
734658.375,NaN
734658.4167,NaN
734658.4583,NaN
734658.5,14.15
734658.5417,NaN
734658.5833,NaN
734658.625,NaN
734658.6667,NaN
734658.7083,NaN
734658.75,NaN
734658.7917,NaN
734658.8333,NaN
734658.875,NaN
734658.9167,NaN
734658.9583,NaN
734659,15.11
734659.0417,NaN
734659.0833,NaN
734659.125,NaN
734659.1667,NaN
734659.2083,NaN
734659.25,NaN
734659.2917,NaN
734659.3333,NaN
734659.375,NaN
734659.4167,NaN
734659.4583,NaN
734659.5,14.63
734659.5417,NaN
734659.5833,NaN
734659.625,NaN
734659.6667,NaN
734659.7083,NaN
734659.75,NaN
734659.7917,NaN
734659.8333,NaN
734659.875,NaN
734659.9167,NaN
734659.9583,NaN
734660,14.96
734660.0417,NaN
734660.0833,NaN
734660.125,NaN
734660.1667,NaN
734660.2083,NaN
734660.25,NaN
734660.2917,NaN
734660.3333,NaN
734660.375,NaN
734660.4167,NaN
734660.4583,NaN
734660.5,15.14
734660.5417,NaN
734660.5833,NaN
734660.625,NaN
734660.6667,NaN
734660.7083,NaN
734660.75,NaN
734660.7917,NaN
734660.8333,NaN
734660.875,NaN
734660.9167,NaN
734660.9583,NaN
734661,15.29
734661.0417,NaN
734661.0833,NaN
734661.125,NaN
734661.1667,NaN
734661.2083,NaN
734661.25,NaN
734661.2917,NaN
734661.3333,NaN
734661.375,NaN
734661.4167,NaN
734661.4583,NaN
734661.5,15.27
734661.5417,NaN
734661.5833,NaN
734661.625,NaN
734661.6667,NaN
734661.7083,NaN
734661.75,NaN
734661.7917,NaN
734661.8333,NaN
734661.875,NaN
734661.9167,NaN
734661.9583,NaN
734662,15.59
734662.0417,NaN
734662.0833,NaN
734662.125,NaN
734662.1667,NaN
734662.2083,NaN
734662.25,NaN
734662.2917,NaN
734662.3333,NaN
734662.375,NaN
734662.4167,NaN
734662.4583,NaN
734662.5,15.73
734662.5417,NaN
734662.5833,NaN
734662.625,NaN
734662.6667,NaN
734662.7083,NaN
734662.75,NaN
734662.7917,NaN
734662.8333,NaN
734662.875,NaN
734662.9167,NaN
734662.9583,NaN
734663,16
734663.0417,NaN
734663.0833,NaN
734663.125,NaN
734663.1667,NaN
734663.2083,NaN
734663.25,NaN
734663.2917,NaN
734663.3333,NaN
734663.375,NaN
734663.4167,NaN
734663.4583,NaN
734663.5,16.42
734663.5417,NaN
734663.5833,NaN
734663.625,NaN
734663.6667,NaN
734663.7083,NaN
734663.75,NaN
734663.7917,NaN
734663.8333,NaN
734663.875,NaN
734663.9167,NaN
734663.9583,NaN
734664,16.13
734664.0417,NaN
734664.0833,NaN
734664.125,NaN
734664.1667,NaN
734664.2083,NaN
734664.25,NaN
734664.2917,NaN
734664.3333,NaN
734664.375,NaN
734664.4167,NaN
734664.4583,NaN
734664.5,15.78
734664.5417,NaN
734664.5833,NaN
734664.625,NaN
734664.6667,NaN
734664.7083,NaN
734664.75,NaN
734664.7917,NaN
734664.8333,NaN
734664.875,NaN
734664.9167,NaN
734664.9583,NaN
734665,16.16
734665.0417,NaN
734665.0833,NaN
734665.125,NaN
734665.1667,NaN
734665.2083,NaN
734665.25,NaN
734665.2917,NaN
734665.3333,NaN
734665.375,NaN
734665.4167,NaN
734665.4583,NaN
734665.5,16.05
734665.5417,NaN
734665.5833,NaN
734665.625,NaN
734665.6667,NaN
734665.7083,NaN
734665.75,NaN
734665.7917,NaN
734665.8333,NaN
734665.875,NaN
734665.9167,NaN
734665.9583,NaN
734666,16.62
734666.0417,NaN
734666.0833,NaN
734666.125,NaN
734666.1667,NaN
734666.2083,NaN
734666.25,NaN
734666.2917,NaN
734666.3333,NaN
734666.375,NaN
734666.4167,NaN
734666.4583,NaN
734666.5,16.73
734666.5417,NaN
734666.5833,NaN
734666.625,NaN
734666.6667,NaN
734666.7083,NaN
734666.75,NaN
734666.7917,NaN
734666.8333,NaN
734666.875,NaN
734666.9167,NaN
734666.9583,NaN
734667,16.05
734667.0417,NaN
734667.0833,NaN
734667.125,NaN
734667.1667,NaN
734667.2083,NaN
734667.25,NaN
734667.2917,NaN
734667.3333,NaN
734667.375,NaN
734667.4167,NaN
734667.4583,NaN
734667.5,16.13
734667.5417,NaN
734667.5833,NaN
734667.625,NaN
734667.6667,NaN
734667.7083,NaN
734667.75,NaN
734667.7917,NaN
734667.8333,NaN
734667.875,NaN
734667.9167,NaN
734667.9583,NaN
734668,15.85
734668.0417,NaN
734668.0833,NaN
734668.125,NaN
734668.1667,NaN
734668.2083,NaN
734668.25,NaN
734668.2917,NaN
734668.3333,NaN
734668.375,NaN
734668.4167,NaN
734668.4583,NaN
734668.5,15.62
734668.5417,NaN
734668.5833,NaN
734668.625,NaN
734668.6667,NaN
734668.7083,NaN
734668.75,NaN
734668.7917,NaN
734668.8333,NaN
734668.875,NaN
734668.9167,NaN
734668.9583,NaN
734669,16.3
734669.0417,NaN
734669.0833,NaN
734669.125,NaN
734669.1667,NaN
734669.2083,NaN
734669.25,NaN
734669.2917,NaN
734669.3333,NaN
734669.375,NaN
734669.4167,NaN
734669.4583,NaN
734669.5,16.56
734669.5417,NaN
734669.5833,NaN
734669.625,NaN
734669.6667,NaN
734669.7083,NaN
734669.75,NaN
734669.7917,NaN
734669.8333,NaN
734669.875,NaN
734669.9167,NaN
734669.9583,NaN
734670,16.9
734670.0417,NaN
734670.0833,NaN
734670.125,NaN
734670.1667,NaN
734670.2083,NaN
734670.25,NaN
734670.2917,NaN
734670.3333,NaN
734670.375,NaN
734670.4167,NaN
734670.4583,NaN
734670.5,17.05
734670.5417,NaN
734670.5833,NaN
734670.625,NaN
734670.6667,NaN
734670.7083,NaN
734670.75,NaN
734670.7917,NaN
734670.8333,NaN
734670.875,NaN
734670.9167,NaN
734670.9583,NaN
734671,17.47
734671.0417,NaN
734671.0833,NaN
734671.125,NaN
734671.1667,NaN
734671.2083,NaN
734671.25,NaN
734671.2917,NaN
734671.3333,NaN
734671.375,NaN
734671.4167,NaN
734671.4583,NaN
734671.5,17.25
734671.5417,NaN
734671.5833,NaN
734671.625,NaN
734671.6667,NaN
734671.7083,NaN
734671.75,NaN
734671.7917,NaN
734671.8333,NaN
734671.875,NaN
734671.9167,NaN
734671.9583,NaN
734672,17.28
734672.0417,NaN
734672.0833,NaN
734672.125,NaN
734672.1667,NaN
734672.2083,NaN
734672.25,NaN
734672.2917,NaN
734672.3333,NaN
734672.375,NaN
734672.4167,NaN
734672.4583,NaN
734672.5,17.49
734672.5417,NaN
734672.5833,NaN
734672.625,NaN
734672.6667,NaN
734672.7083,NaN
734672.75,NaN
734672.7917,NaN
734672.8333,NaN
734672.875,NaN
734672.9167,NaN
734672.9583,NaN
734673,17.97
734673.0417,NaN
734673.0833,NaN
734673.125,NaN
734673.1667,NaN
734673.2083,NaN
734673.25,NaN
734673.2917,NaN
734673.3333,NaN
734673.375,NaN
734673.4167,NaN
734673.4583,NaN
734673.5,17.45
734673.5417,NaN
734673.5833,NaN
734673.625,NaN
734673.6667,NaN
734673.7083,NaN
734673.75,NaN
734673.7917,NaN
734673.8333,NaN
734673.875,NaN
734673.9167,NaN
734673.9583,NaN
734674,17.37
734674.0417,NaN
734674.0833,NaN
734674.125,NaN
734674.1667,NaN
734674.2083,NaN
734674.25,NaN
734674.2917,NaN
734674.3333,NaN
734674.375,NaN
734674.4167,NaN
734674.4583,NaN
734674.5,17.6
734674.5417,NaN
734674.5833,NaN
734674.625,NaN
734674.6667,NaN
734674.7083,NaN
734674.75,NaN
734674.7917,NaN
734674.8333,NaN
734674.875,NaN
734674.9167,NaN
734674.9583,NaN
734675,17.73
734675.0417,NaN
734675.0833,NaN
734675.125,NaN
734675.1667,NaN
734675.2083,NaN
734675.25,NaN
734675.2917,NaN
734675.3333,NaN
734675.375,NaN
734675.4167,NaN
734675.4583,NaN
734675.5,17.6
734675.5417,NaN
734675.5833,NaN
734675.625,NaN
734675.6667,NaN
734675.7083,NaN
734675.75,NaN
734675.7917,NaN
734675.8333,NaN
734675.875,NaN
734675.9167,NaN
734675.9583,NaN
734676,17.71
734676.0417,NaN
734676.0833,NaN
734676.125,NaN
734676.1667,NaN
734676.2083,NaN
734676.25,NaN
734676.2917,NaN
734676.3333,NaN
734676.375,NaN
734676.4167,NaN
734676.4583,NaN
734676.5,17.85
734676.5417,NaN
734676.5833,NaN
734676.625,NaN
734676.6667,NaN
734676.7083,NaN
734676.75,NaN
734676.7917,NaN
734676.8333,NaN
734676.875,NaN
734676.9167,NaN
734676.9583,NaN
734677,18.56
734677.0417,NaN
734677.0833,NaN
734677.125,NaN
734677.1667,NaN
734677.2083,NaN
734677.25,NaN
734677.2917,NaN
734677.3333,NaN
734677.375,NaN
734677.4167,NaN
734677.4583,NaN
734677.5,18.41
734677.5417,NaN
734677.5833,NaN
734677.625,NaN
734677.6667,NaN
734677.7083,NaN
734677.75,NaN
734677.7917,NaN
734677.8333,NaN
734677.875,NaN
734677.9167,NaN
734677.9583,NaN
734678,18.16
734678.0417,NaN
734678.0833,NaN
734678.125,NaN
734678.1667,NaN
734678.2083,NaN
734678.25,NaN
734678.2917,NaN
734678.3333,NaN
734678.375,NaN
734678.4167,NaN
734678.4583,NaN
734678.5,18.03
734678.5417,NaN
734678.5833,NaN
734678.625,NaN
734678.6667,NaN
734678.7083,NaN
734678.75,NaN
734678.7917,NaN
734678.8333,NaN
734678.875,NaN
734678.9167,NaN
734678.9583,NaN
734679,17.89
734679.0417,NaN
734679.0833,NaN
734679.125,NaN
734679.1667,NaN
734679.2083,NaN
734679.25,NaN
734679.2917,NaN
734679.3333,NaN
734679.375,NaN
734679.4167,NaN
734679.4583,NaN
734679.5,17.58
734679.5417,NaN
734679.5833,NaN
734679.625,NaN
734679.6667,NaN
734679.7083,NaN
734679.75,NaN
734679.7917,NaN
734679.8333,NaN
734679.875,NaN
734679.9167,NaN
734679.9583,NaN
734680,17.41
734680.0417,NaN
734680.0833,NaN
734680.125,NaN
734680.1667,NaN
734680.2083,NaN
734680.25,NaN
734680.2917,NaN
734680.3333,NaN
734680.375,NaN
734680.4167,NaN
734680.4583,NaN
734680.5,17.25
734680.5417,NaN
734680.5833,NaN
734680.625,NaN
734680.6667,NaN
734680.7083,NaN
734680.75,NaN
734680.7917,NaN
734680.8333,NaN
734680.875,NaN
734680.9167,NaN
734680.9583,NaN
734681,17.49
734681.0417,NaN
734681.0833,NaN
734681.125,NaN
734681.1667,NaN
734681.2083,NaN
734681.25,NaN
734681.2917,NaN
734681.3333,NaN
734681.375,NaN
734681.4167,NaN
734681.4583,NaN
734681.5,17.6
734681.5417,NaN
734681.5833,NaN
734681.625,NaN
734681.6667,NaN
734681.7083,NaN
734681.75,NaN
734681.7917,NaN
734681.8333,NaN
734681.875,NaN
734681.9167,NaN
734681.9583,NaN
734682,18.01
734682.0417,NaN
734682.0833,NaN
734682.125,NaN
734682.1667,NaN
734682.2083,NaN
734682.25,NaN
734682.2917,NaN
734682.3333,NaN
734682.375,NaN
734682.4167,NaN
734682.4583,NaN
734682.5,18.29
734682.5417,NaN
734682.5833,NaN
734682.625,NaN
734682.6667,NaN
734682.7083,NaN
734682.75,NaN
734682.7917,NaN
734682.8333,NaN
734682.875,NaN
734682.9167,NaN
734682.9583,NaN
734683,18.44
734683.0417,NaN
734683.0833,NaN
734683.125,NaN
734683.1667,NaN
734683.2083,NaN
734683.25,NaN
734683.2917,NaN
734683.3333,NaN
734683.375,NaN
734683.4167,NaN
734683.4583,NaN
734683.5,18.63
734683.5417,NaN
734683.5833,NaN
734683.625,NaN
734683.6667,NaN
734683.7083,NaN
734683.75,NaN
734683.7917,NaN
734683.8333,NaN
734683.875,NaN
734683.9167,NaN
734683.9583,NaN
734684,18.68
734684.0417,NaN
734684.0833,NaN
734684.125,NaN
734684.1667,NaN
734684.2083,NaN
734684.25,NaN
734684.2917,NaN
734684.3333,NaN
734684.375,NaN
734684.4167,NaN
734684.4583,NaN
734684.5,18.76
734684.5417,NaN
734684.5833,NaN
734684.625,NaN
734684.6667,NaN
734684.7083,NaN
734684.75,NaN
734684.7917,NaN
734684.8333,NaN
734684.875,NaN
734684.9167,NaN
734684.9583,NaN
734685,18.77
734685.0417,NaN
734685.0833,NaN
734685.125,NaN
734685.1667,NaN
734685.2083,NaN
734685.25,NaN
734685.2917,NaN
734685.3333,NaN
734685.375,NaN
734685.4167,NaN
734685.4583,NaN
734685.5,18.91
734685.5417,NaN
734685.5833,NaN
734685.625,NaN
734685.6667,NaN
734685.7083,NaN
734685.75,NaN
734685.7917,NaN
734685.8333,NaN
734685.875,NaN
734685.9167,NaN
734685.9583,NaN
734686,18.97
734686.0417,NaN
734686.0833,NaN
734686.125,NaN
734686.1667,NaN
734686.2083,NaN
734686.25,NaN
734686.2917,NaN
734686.3333,NaN
734686.375,NaN
734686.4167,NaN
734686.4583,NaN
734686.5,18.93
734686.5417,NaN
734686.5833,NaN
734686.625,NaN
734686.6667,NaN
734686.7083,NaN
734686.75,NaN
734686.7917,NaN
734686.8333,NaN
734686.875,NaN
734686.9167,NaN
734686.9583,NaN
734687,19.21
734687.0417,NaN
734687.0833,NaN
734687.125,NaN
734687.1667,NaN
734687.2083,NaN
734687.25,NaN
734687.2917,NaN
734687.3333,NaN
734687.375,NaN
734687.4167,NaN
734687.4583,NaN
734687.5,19.66
734687.5417,NaN
734687.5833,NaN
734687.625,NaN
734687.6667,NaN
734687.7083,NaN
734687.75,NaN
734687.7917,NaN
734687.8333,NaN
734687.875,NaN
734687.9167,NaN
734687.9583,NaN
734688,19.95
734688.0417,NaN
734688.0833,NaN
734688.125,NaN
734688.1667,NaN
734688.2083,NaN
734688.25,NaN
734688.2917,NaN
734688.3333,NaN
734688.375,NaN
734688.4167,NaN
734688.4583,NaN
734688.5,19.79
734688.5417,NaN
734688.5833,NaN
734688.625,NaN
734688.6667,NaN
734688.7083,NaN
734688.75,NaN
734688.7917,NaN
734688.8333,NaN
734688.875,NaN
734688.9167,NaN
734688.9583,NaN
734689,19.87
734689.0417,NaN
734689.0833,NaN
734689.125,NaN
734689.1667,NaN
734689.2083,NaN
734689.25,NaN
734689.2917,NaN
734689.3333,NaN
734689.375,NaN
734689.4167,NaN
734689.4583,NaN
734689.5,20.11
734689.5417,NaN
734689.5833,NaN
734689.625,NaN
734689.6667,NaN
734689.7083,NaN
734689.75,NaN
734689.7917,NaN
734689.8333,NaN
734689.875,NaN
734689.9167,NaN
734689.9583,NaN
734690,19.95
734690.0417,NaN
734690.0833,NaN
734690.125,NaN
734690.1667,NaN
734690.2083,NaN
734690.25,NaN
734690.2917,NaN
734690.3333,NaN
734690.375,NaN
734690.4167,NaN
734690.4583,NaN
734690.5,20.02
734690.5417,NaN
734690.5833,NaN
734690.625,NaN
734690.6667,NaN
734690.7083,NaN
734690.75,NaN
734690.7917,NaN
734690.8333,NaN
734690.875,NaN
734690.9167,NaN
734690.9583,NaN
734691,20.22
734691.0417,NaN
734691.0833,NaN
734691.125,NaN
734691.1667,NaN
734691.2083,NaN
734691.25,NaN
734691.2917,NaN
734691.3333,19.9
734691.375,19.84
734691.4167,19.87
734691.4583,19.87
734691.5,19.9
734691.5417,19.93
