'TS062ND1',2007-08-22-00:00:00'
734359.9167,15.90666667
734359.9375,15.8375
734359.9583,15.79333333
734359.9792,15.71791667
734360,15.68291667
734360.0208,15.52708333
734360.0417,15.32541667
734360.0625,15.11791667
734360.0833,14.41583333
734360.1042,13.82416667
734360.125,13.59791667
734360.1458,13.3675
734360.1667,13.16833333
734360.1875,12.94916667
734360.2083,12.7225
734360.2292,12.54
734360.25,12.45458333
734360.2708,12.36416667
734360.2917,12.30833333
734360.3125,12.36166667
734360.3333,12.51375
734360.3542,12.78041667
734360.375,13.27375
734360.3958,14.38833333
734360.4167,14.92333333
734360.4375,15.14416667
734360.4583,15.32375
734360.4792,15.48916667
734360.5,15.87166667
734360.5208,15.88875
734360.5417,15.97875
734360.5625,16.03875
734360.5833,16.24541667
734360.6042,16.34
734360.625,16.34083333
734360.6458,16.66541667
734360.6667,16.79833333
734360.6875,16.20791667
734360.7083,15.53875
734360.7292,14.98916667
734360.75,14.69458333
734360.7708,14.43958333
734360.7917,13.99333333
734360.8125,14.02875
734360.8333,13.30375
734360.8542,12.99708333
734360.875,12.78875
734360.8958,12.57458333
734360.9167,12.10625
734360.9375,11.94583333
734360.9583,12.03541667
734360.9792,12.05916667
734361,11.9525
734361.0208,11.75375
734361.0417,11.51583333
734361.0625,11.185
734361.0833,10.91583333
734361.1042,10.68083333
734361.125,10.5275
734361.1458,10.49125
734361.1667,10.42166667
734361.1875,10.42541667
734361.2083,10.36
734361.2292,10.37541667
734361.25,10.59125
734361.2708,11.00791667
734361.2917,11.35625
734361.3125,11.81541667
734361.3333,12.64916667
734361.3542,13.41833333
734361.375,13.85541667
734361.3958,14.06166667
734361.4167,14.26333333
734361.4375,14.50583333
734361.4583,15.10166667
734361.4792,15.57
734361.5,16.425
734361.5208,16.96833333
734361.5417,17.39333333
734361.5625,17.7725
734361.5833,17.93666667
734361.6042,18.205
734361.625,18.30958333
734361.6458,18.2375
734361.6667,18.18708333
734361.6875,18.18791667
734361.7083,18.20166667
734361.7292,17.9625
734361.75,17.53125
734361.7708,17.10791667
734361.7917,16.70875
734361.8125,16.62541667
734361.8333,15.89916667
734361.8542,15.2775
734361.875,14.86833333
734361.8958,14.50583333
734361.9167,14.14791667
734361.9375,13.76041667
734361.9583,13.40208333
734361.9792,13.025
734362,12.65875
734362.0208,12.28958333
734362.0417,11.91625
734362.0625,11.68083333
734362.0833,11.55833333
734362.1042,11.465
734362.125,11.45583333
734362.1458,11.55666667
734362.1667,11.64916667
734362.1875,11.67375
734362.2083,11.69541667
734362.2292,11.82125
734362.25,12.65083333
734362.2708,13.0875
734362.2917,13.40041667
734362.3125,13.94958333
734362.3333,14.42333333
734362.3542,14.99041667
734362.375,15.39375
734362.3958,15.90916667
734362.4167,16.3275
734362.4375,16.64083333
734362.4583,16.75833333
734362.4792,16.63833333
734362.5,16.73666667
734362.5208,16.76166667
734362.5417,16.87125
734362.5625,16.78458333
734362.5833,16.91625
734362.6042,16.88333333
734362.625,16.8675
734362.6458,16.88791667
734362.6667,16.90791667
734362.6875,16.79166667
734362.7083,16.51583333
734362.7292,16.18208333
734362.75,15.91958333
734362.7708,15.66
734362.7917,15.4825
734362.8125,15.3125
734362.8333,15.14166667
734362.8542,14.935
734362.875,14.80708333
734362.8958,14.60333333
734362.9167,14.59333333
734362.9375,14.51875
734362.9583,14.47
734362.9792,14.42833333
734363,14.32541667
734363.0208,14.25166667
734363.0417,14.21083333
734363.0625,14.25333333
734363.0833,14.14041667
734363.1042,14.1125
734363.125,14.02083333
734363.1458,13.9425
734363.1667,13.88708333
734363.1875,13.73708333
734363.2083,13.64416667
734363.2292,13.62
734363.25,13.69
734363.2708,14.06875
734363.2917,14.08791667
734363.3125,14.06166667
734363.3333,14.19416667
734363.3542,14.4775
734363.375,14.80541667
734363.3958,15.09666667
734363.4167,15.41458333
734363.4375,15.82958333
734363.4583,16.06458333
734363.4792,16.1775
734363.5,16.28041667
734363.5208,16.26041667
734363.5417,16.32125
734363.5625,16.40041667
734363.5833,16.61625
734363.6042,16.74416667
734363.625,16.67916667
734363.6458,16.58833333
734363.6667,16.58833333
734363.6875,16.45791667
734363.7083,16.25416667
734363.7292,16.11708333
734363.75,15.98958333
734363.7708,15.75541667
734363.7917,15.46791667
734363.8125,15.38666667
734363.8333,15.00583333
734363.8542,14.69791667
734363.875,14.45125
734363.8958,14.19958333
734363.9167,14.02625
734363.9375,13.76458333
734363.9583,13.74125
734363.9792,13.52708333
734364,13.31208333
734364.0208,13.14625
734364.0417,13.01291667
734364.0625,12.95208333
734364.0833,12.95458333
734364.1042,12.81
734364.125,12.80416667
734364.1458,12.8325
734364.1667,13.07708333
734364.1875,13.17041667
734364.2083,13.16791667
734364.2292,13.22166667
734364.25,13.17291667
734364.2708,13.31458333
734364.2917,13.38125
734364.3125,13.60083333
734364.3333,13.88458333
734364.3542,14.00625
734364.375,14.13708333
734364.3958,14.26208333
734364.4167,12.91291667
734364.4375,12.71708333
734364.4583,13.0125
734364.4792,13.21791667
734364.5,13.3975
734364.5208,13.58541667
734364.5417,13.69666667
734364.5625,13.78625
734364.5833,13.92208333
734364.6042,14.01666667
734364.625,14.27875
734364.6458,14.50958333
734364.6667,14.48375
734364.6875,14.54958333
734364.7083,14.56083333
734364.7292,14.69916667
734364.75,14.78333333
734364.7708,14.87583333
734364.7917,14.91625
734364.8125,14.99708333
734364.8333,14.97625
734364.8542,14.91166667
734364.875,14.8775
734364.8958,14.90458333
734364.9167,14.52458333
734364.9375,14.21208333
734364.9583,14.14333333
734364.9792,14.12
734365,14.09708333
734365.0208,14.0075
734365.0417,13.65625
734365.0625,13.38916667
734365.0833,13.15375
734365.1042,13.01583333
734365.125,12.79708333
734365.1458,12.6175
734365.1667,12.40416667
734365.1875,12.07208333
734365.2083,11.81958333
734365.2292,11.68041667
734365.25,11.985
734365.2708,12.52666667
734365.2917,13.03666667
734365.3125,13.7325
734365.3333,14.40083333
734365.3542,15.0125
734365.375,15.4475
734365.3958,15.81
734365.4167,16.33916667
734365.4375,17.14083333
734365.4583,17.85666667
734365.4792,18.53541667
734365.5,19.21833333
734365.5208,19.90291667
734365.5417,20.54166667
734365.5625,20.9325
734365.5833,21.17291667
734365.6042,21.22791667
734365.625,21.42458333
734365.6458,21.76916667
734365.6667,21.65125
734365.6875,21.54958333
734365.7083,21.46875
734365.7292,21.43458333
734365.75,21.39625
734365.7708,21.21583333
734365.7917,20.83041667
734365.8125,20.16166667
734365.8333,19.09625
734365.8542,18.215
734365.875,17.36166667
734365.8958,16.70125
734365.9167,16.11333333
734365.9375,15.73833333
734365.9583,15.395
734365.9792,15.0675
734366,14.77041667
734366.0208,14.44541667
734366.0417,14.07791667
734366.0625,13.75458333
734366.0833,13.65291667
734366.1042,13.52958333
734366.125,13.33916667
734366.1458,13.18583333
734366.1667,13.05625
734366.1875,13.11708333
734366.2083,13.13416667
734366.2292,13.14541667
734366.25,13.43083333
734366.2708,13.60916667
734366.2917,13.86083333
734366.3125,14.28416667
734366.3333,14.63291667
734366.3542,15.1575
734366.375,15.67875
734366.3958,16.2475
734366.4167,16.98791667
734366.4375,17.76833333
734366.4583,18.55666667
734366.4792,19.32166667
734366.5,19.97625
734366.5208,20.34666667
734366.5417,20.70958333
734366.5625,21.12416667
734366.5833,21.49
734366.6042,21.66041667
734366.625,21.66041667
734366.6458,21.57125
734366.6667,21.1975
734366.6875,20.745
734366.7083,20.34166667
734366.7292,19.74166667
734366.75,18.86416667
734366.7708,18.15
734366.7917,17.77166667
734366.8125,17.30791667
734366.8333,16.97833333
734366.8542,16.62791667
734366.875,16.48291667
734366.8958,16.25416667
734366.9167,16.08041667
734366.9375,15.9575
734366.9583,15.74166667
734366.9792,15.47791667
734367,15.31458333
734367.0208,15.12458333
734367.0417,14.99791667
734367.0625,14.86875
734367.0833,14.83208333
734367.1042,14.72291667
734367.125,14.38916667
734367.1458,14.20291667
734367.1667,14.16916667
734367.1875,14.0475
734367.2083,13.91875
734367.2292,13.80166667
734367.25,13.83791667
734367.2708,13.89375
734367.2917,13.96291667
734367.3125,14.05208333
734367.3333,14.40208333
734367.3542,14.82833333
734367.375,15.15041667
734367.3958,15.42
734367.4167,15.6975
734367.4375,16.12916667
734367.4583,16.65958333
734367.4792,17.09625
734367.5,17.07
734367.5208,16.76083333
734367.5417,16.5875
734367.5625,16.43416667
734367.5833,16.27166667
734367.6042,16.18625
734367.625,15.92416667
734367.6458,15.94166667
734367.6667,15.7375
734367.6875,15.54083333
734367.7083,15.19625
734367.7292,14.96541667
734367.75,14.77166667
734367.7708,14.82125
734367.7917,14.80958333
734367.8125,14.78458333
734367.8333,14.45083333
734367.8542,14.15791667
734367.875,13.92916667
734367.8958,13.67666667
734367.9167,13.48833333
734367.9375,13.39958333
734367.9583,13.2475
734367.9792,13.10333333
734368,12.97041667
734368.0208,12.74083333
734368.0417,12.66458333
734368.0625,12.61375
734368.0833,12.70083333
734368.1042,12.81791667
734368.125,12.97583333
734368.1458,13.1175
734368.1667,13.19708333
734368.1875,13.32333333
734368.2083,13.36083333
734368.2292,13.36958333
734368.25,13.5
734368.2708,14.12333333
734368.2917,14.31416667
734368.3125,14.48541667
734368.3333,14.805
734368.3542,15.24125
734368.375,15.2225
734368.3958,15.63208333
734368.4167,15.93041667
734368.4375,16.76708333
734368.4583,17.03625
734368.4792,17.55541667
734368.5,17.35583333
734368.5208,16.85541667
734368.5417,16.16791667
734368.5625,14.96458333
734368.5833,14.6675
734368.6042,14.6025
734368.625,14.61208333
734368.6458,14.80625
734368.6667,15.30833333
734368.6875,15.36208333
734368.7083,15.66708333
734368.7292,15.76125
734368.75,15.82208333
734368.7708,16.08541667
734368.7917,16.22583333
734368.8125,16.24041667
734368.8333,15.97041667
734368.8542,15.73875
734368.875,15.52333333
734368.8958,15.16958333
734368.9167,14.47708333
734368.9375,13.97375
734368.9583,13.69583333
734368.9792,13.52416667
734369,13.45958333
734369.0208,13.30625
734369.0417,13.25041667
734369.0625,13.23083333
734369.0833,13.20208333
734369.1042,13.22583333
734369.125,13.26583333
734369.1458,13.27208333
734369.1667,13.23375
734369.1875,13.16666667
734369.2083,12.86416667
734369.2292,12.85166667
734369.25,12.98958333
734369.2708,13.08916667
734369.2917,13.40375
734369.3125,13.75666667
734369.3333,14.04458333
734369.3542,14.23458333
734369.375,14.60958333
734369.3958,14.70833333
734369.4167,14.8325
734369.4375,14.93541667
734369.4583,15.01125
734369.4792,15.12875
734369.5,15.18166667
734369.5208,15.57666667
734369.5417,15.80291667
734369.5625,15.92708333
734369.5833,16.23833333
734369.6042,16.2175
734369.625,15.49625
734369.6458,15.04125
734369.6667,14.92291667
734369.6875,14.985
734369.7083,15.01541667
734369.7292,15.06875
734369.75,15.09291667
734369.7708,15.11375
734369.7917,15.20916667
734369.8125,15.3375
734369.8333,15.40708333
734369.8542,15.52541667
734369.875,15.52666667
734369.8958,15.61
734369.9167,15.67083333
734369.9375,15.71166667
734369.9583,15.78125
734369.9792,15.885
734370,15.9175
734370.0208,15.93458333
734370.0417,15.93666667
734370.0625,15.97958333
734370.0833,15.98541667
734370.1042,15.97
734370.125,16.00666667
734370.1458,16.05416667
734370.1667,16.06833333
734370.1875,16.13583333
734370.2083,16.20208333
734370.2292,16.22375
734370.25,16.24
734370.2708,16.30625
734370.2917,16.36125
734370.3125,16.4225
734370.3333,16.33333333
734370.3542,16.415
734370.375,16.46583333
734370.3958,16.63875
734370.4167,16.69583333
734370.4375,16.74833333
734370.4583,16.79958333
734370.4792,16.78208333
734370.5,16.79416667
734370.5208,16.71666667
734370.5417,16.70916667
734370.5625,16.74666667
734370.5833,16.80958333
734370.6042,16.84708333
734370.625,16.92625
734370.6458,16.89291667
734370.6667,16.88791667
734370.6875,16.88625
734370.7083,16.87208333
734370.7292,16.93166667
734370.75,16.83708333
734370.7708,16.81833333
734370.7917,16.88958333
734370.8125,16.84833333
734370.8333,16.76875
734370.8542,16.75833333
734370.875,16.76125
734370.8958,16.80541667
734370.9167,16.80708333
734370.9375,16.75916667
734370.9583,16.72375
734370.9792,16.75958333
734371,16.79
734371.0208,16.73625
734371.0417,16.76416667
734371.0625,16.66958333
734371.0833,16.66
734371.1042,16.4325
734371.125,16.22666667
734371.1458,16.10166667
734371.1667,16.04458333
734371.1875,16.11375
734371.2083,16.2225
734371.2292,16.27791667
734371.25,16.08
734371.2708,15.97083333
734371.2917,16.11333333
734371.3125,16.26166667
734371.3333,16.37791667
734371.3542,16.56208333
734371.375,16.62125
734371.3958,16.66041667
734371.4167,16.69583333
734371.4375,16.69416667
734371.4583,16.79166667
734371.4792,16.90458333
734371.5,17.02208333
734371.5208,17.0675
734371.5417,17.02208333
734371.5625,16.97666667
734371.5833,16.89458333
734371.6042,16.76208333
734371.625,16.68291667
734371.6458,16.60791667
734371.6667,16.57541667
734371.6875,16.53625
734371.7083,16.48833333
734371.7292,16.43916667
734371.75,16.50625
734371.7708,16.565
734371.7917,16.47041667
734371.8125,16.23875
734371.8333,16.15125
734371.8542,16.09208333
734371.875,16.15625
734371.8958,16.22958333
734371.9167,16.21
734371.9375,16.17458333
734371.9583,16.14291667
734371.9792,16.08916667
734372,16.11416667
734372.0208,16.05041667
734372.0417,16.01125
734372.0625,15.8775
734372.0833,15.86375
734372.1042,15.83625
734372.125,15.84791667
734372.1458,15.49333333
734372.1667,15.1625
734372.1875,14.85208333
734372.2083,14.41916667
734372.2292,14.2675
734372.25,14.39208333
734372.2708,14.52
734372.2917,14.59833333
734372.3125,14.68791667
734372.3333,14.66125
734372.3542,14.90625
734372.375,15.195
734372.3958,15.41458333
734372.4167,15.55041667
734372.4375,15.88083333
734372.4583,15.72875
734372.4792,15.90041667
734372.5,15.92458333
734372.5208,16.00833333
734372.5417,16.31
734372.5625,16.5475
734372.5833,16.63625
734372.6042,16.61458333
734372.625,16.57708333
734372.6458,16.20458333
734372.6667,15.84208333
734372.6875,15.76416667
734372.7083,15.74583333
734372.7292,15.71166667
734372.75,15.7675
734372.7708,15.85791667
734372.7917,15.95916667
734372.8125,15.93125
734372.8333,15.93458333
734372.8542,15.92291667
734372.875,15.89666667
734372.8958,15.895
734372.9167,15.89041667
734372.9375,15.88541667
734372.9583,15.88583333
734372.9792,15.89791667
734373,15.66666667
734373.0208,15.46458333
734373.0417,15.34583333
734373.0625,15.22583333
734373.0833,15.07333333
734373.1042,14.87208333
734373.125,14.87083333
734373.1458,14.7925
734373.1667,14.81666667
734373.1875,14.75666667
734373.2083,14.83041667
734373.2292,14.89041667
734373.25,14.94333333
734373.2708,14.93166667
734373.2917,14.95791667
734373.3125,15.14833333
734373.3333,15.36083333
734373.3542,15.60166667
734373.375,15.75333333
734373.3958,15.79833333
734373.4167,15.91
734373.4375,15.93791667
734373.4583,15.05375
734373.4792,14.68375
734373.5,14.66833333
734373.5208,14.71833333
734373.5417,15.41041667
734373.5625,16.10625
734373.5833,16.79541667
734373.6042,17.48708333
734373.625,17.57916667
734373.6458,17.16208333
734373.6667,16.94541667
734373.6875,16.83083333
734373.7083,16.65125
734373.7292,16.52416667
734373.75,16.29125
734373.7708,16.05166667
734373.7917,15.79875
734373.8125,15.54791667
734373.8333,15.21083333
734373.8542,14.925
734373.875,14.59083333
734373.8958,14.20958333
734373.9167,13.96041667
734373.9375,13.65833333
734373.9583,13.4575
734373.9792,13.17666667
734374,13.01541667
734374.0208,12.865
734374.0417,12.57708333
734374.0625,12.46041667
734374.0833,12.40958333
734374.1042,12.345
734374.125,12.19916667
734374.1458,12.07416667
734374.1667,11.97875
734374.1875,11.96791667
734374.2083,11.91916667
734374.2292,11.89958333
734374.25,11.92208333
734374.2708,12.31333333
734374.2917,12.71666667
734374.3125,13.21708333
734374.3333,13.7
734374.3542,14.03666667
734374.375,13.72625
734374.3958,13.92916667
734374.4167,13.81208333
734374.4375,13.9325
734374.4583,14.20583333
734374.4792,14.34166667
734374.5,14.37916667
734374.5208,14.45625
734374.5417,14.47
734374.5625,14.55875
734374.5833,14.69375
734374.6042,14.84666667
734374.625,15.02375
734374.6458,15.23833333
734374.6667,15.28125
734374.6875,15.32958333
734374.7083,15.62041667
734374.7292,15.76541667
734374.75,15.98208333
734374.7708,16.01541667
734374.7917,15.8825
734374.8125,15.5625
734374.8333,15.18875
734374.8542,15.03791667
734374.875,14.77166667
734374.8958,14.545
734374.9167,14.19375
734374.9375,13.92958333
734374.9583,13.73416667
734374.9792,13.52916667
734375,13.26458333
734375.0208,13.0725
734375.0417,12.86333333
734375.0625,12.67458333
734375.0833,12.55791667
734375.1042,12.47708333
734375.125,12.49166667
734375.1458,12.48166667
734375.1667,12.43291667
734375.1875,12.445
734375.2083,12.40291667
734375.2292,12.51875
734375.25,12.50791667
734375.2708,12.57291667
734375.2917,12.65916667
734375.3125,12.87208333
734375.3333,13.16833333
734375.3542,13.31041667
734375.375,13.39166667
734375.3958,13.1425
734375.4167,12.94375
734375.4375,12.93541667
734375.4583,13.13083333
734375.4792,13.42583333
734375.5,13.52708333
734375.5208,13.62666667
734375.5417,13.80666667
734375.5625,14.04
734375.5833,14.34666667
734375.6042,14.55125
734375.625,14.92208333
734375.6458,15.42791667
734375.6667,16.18458333
734375.6875,16.71875
734375.7083,16.78666667
734375.7292,16.77125
734375.75,16.86041667
734375.7708,16.81083333
734375.7917,16.81625
734375.8125,16.85375
734375.8333,16.86333333
734375.8542,16.89625
734375.875,16.76041667
734375.8958,16.69541667
734375.9167,16.6725
734375.9375,16.69333333
734375.9583,16.62875
734375.9792,16.61375
734376,16.56916667
734376.0208,16.6125
734376.0417,16.65833333
734376.0625,16.54083333
734376.0833,16.32083333
734376.1042,16.03541667
734376.125,15.74583333
734376.1458,15.57375
734376.1667,15.45375
734376.1875,15.36541667
734376.2083,15.25416667
734376.2292,15.2375
734376.25,15.21958333
734376.2708,15.18625
734376.2917,15.02041667
734376.3125,14.60833333
734376.3333,14.49541667
734376.3542,14.47958333
734376.375,14.52333333
734376.3958,14.55291667
734376.4167,14.6475
734376.4375,14.72416667
734376.4583,14.825
734376.4792,14.85291667
734376.5,14.72166667
734376.5208,14.58
734376.5417,14.5375
734376.5625,14.75958333
734376.5833,15.02333333
734376.6042,14.89666667
734376.625,14.7725
734376.6458,14.7125
734376.6667,14.71041667
734376.6875,14.7325
734376.7083,14.80708333
734376.7292,14.85583333
734376.75,14.835
734376.7708,14.83166667
734376.7917,14.85625
734376.8125,14.86041667
734376.8333,14.93791667
734376.8542,14.91125
734376.875,14.89083333
734376.8958,14.47458333
734376.9167,14.335
734376.9375,14.29625
734376.9583,14.26541667
734376.9792,14.0375
734377,13.6975
734377.0208,13.66625
734377.0417,13.57
734377.0625,13.29625
734377.0833,13.0775
734377.1042,12.71708333
734377.125,12.47375
734377.1458,12.28125
734377.1667,11.94458333
734377.1875,11.6075
734377.2083,11.4875
734377.2292,11.735
734377.25,11.94375
734377.2708,12.25541667
734377.2917,12.50583333
734377.3125,12.74125
734377.3333,12.97666667
734377.3542,13.23041667
734377.375,13.26666667
734377.3958,13.27541667
734377.4167,13.63916667
734377.4375,14.04041667
734377.4583,14.43875
734377.4792,14.72041667
734377.5,14.95333333
734377.5208,15.20958333
734377.5417,15.5075
734377.5625,15.82041667
734377.5833,16.08791667
734377.6042,16.285
734377.625,16.45291667
734377.6458,16.6425
734377.6667,16.82583333
734377.6875,16.87541667
734377.7083,16.9925
734377.7292,16.79166667
734377.75,16.40416667
734377.7708,15.94125
734377.7917,15.45125
734377.8125,14.94791667
734377.8333,14.39125
734377.8542,14.03458333
734377.875,13.57625
734377.8958,13.08083333
734377.9167,12.75583333
734377.9375,12.37083333
734377.9583,12.07958333
734377.9792,11.89208333
734378,11.725
734378.0208,11.52458333
734378.0417,11.30458333
734378.0625,10.97083333
734378.0833,10.71166667
734378.1042,10.24875
734378.125,9.919583333
734378.1458,9.675041667
734378.1667,9.385666667
734378.1875,9.063666667
734378.2083,8.868833333
734378.2292,8.660041667
734378.25,8.676375
734378.2708,8.808208333
734378.2917,9.156708333
734378.3125,9.665541667
734378.3333,10.36416667
734378.3542,11.12833333
734378.375,12.25625
734378.3958,12.91208333
734378.4167,14.04625
734378.4375,15.07041667
734378.4583,15.77458333
734378.4792,15.97791667
734378.5,16.29958333
734378.5208,16.46708333
734378.5417,16.65208333
734378.5625,16.75583333
734378.5833,16.93583333
734378.6042,17.06708333
734378.625,17.01
734378.6458,16.76541667
734378.6667,16.67625
734378.6875,16.57
734378.7083,16.37375
734378.7292,16.10083333
734378.75,15.92708333
734378.7708,15.6775
734378.7917,15.375
734378.8125,15.08291667
734378.8333,14.78208333
734378.8542,14.50083333
734378.875,14.26333333
734378.8958,14.01833333
734378.9167,13.75166667
734378.9375,13.5575
734378.9583,13.395
734378.9792,13.32125
734379,13.245
734379.0208,13.12958333
734379.0417,12.97208333
734379.0625,13.00625
734379.0833,12.97916667
734379.1042,12.87708333
734379.125,12.99625
734379.1458,12.96958333
734379.1667,12.99333333
734379.1875,13.015
734379.2083,13.04708333
734379.2292,13.08916667
734379.25,13.02791667
734379.2708,13.02833333
734379.2917,13.13583333
734379.3125,13.39125
734379.3333,13.66416667
734379.3542,14.25041667
734379.375,14.88083333
734379.3958,15.48416667
734379.4167,15.95708333
734379.4375,16.06541667
734379.4583,16.32625
734379.4792,16.34833333
734379.5,16.36125
734379.5208,16.52166667
734379.5417,16.59833333
734379.5625,16.75708333
734379.5833,16.54
734379.6042,16.26208333
734379.625,16.34291667
734379.6458,16.3975
734379.6667,16.53458333
734379.6875,16.405
734379.7083,16.22375
734379.7292,16.06875
734379.75,15.16333333
734379.7708,14.755
734379.7917,14.43666667
734379.8125,14.01
734379.8333,13.51
734379.8542,12.94041667
734379.875,12.39208333
734379.8958,11.90291667
734379.9167,11.46166667
734379.9375,11.05
734379.9583,10.61083333
734379.9792,10.22291667
734380,10.04495833
734380.0208,9.739166667
734380.0417,9.506708333
734380.0625,9.3265
734380.0833,9.231208333
734380.1042,8.960875
734380.125,8.542375
734380.1458,8.1495
734380.1667,7.971416667
734380.1875,7.720166667
734380.2083,7.537666667
734380.2292,7.431333333
734380.25,7.5245
734380.2708,7.906041667
734380.2917,8.265125
734380.3125,8.577791667
734380.3333,8.949541667
734380.3542,9.491958333
734380.375,10.36166667
734380.3958,11.17416667
734380.4167,12.03791667
734380.4375,12.93916667
734380.4583,13.85291667
734380.4792,14.54375
734380.5,15.23916667
734380.5208,15.64083333
734380.5417,16.0325
734380.5625,16.38541667
734380.5833,16.72458333
734380.6042,17.17
734380.625,17.43083333
734380.6458,17.55583333
734380.6667,17.43833333
734380.6875,17.32333333
734380.7083,17.03333333
734380.7292,16.67916667
734380.75,16.26083333
734380.7708,15.88583333
734380.7917,15.49708333
734380.8125,15.10875
734380.8333,14.76666667
734380.8542,14.4675
734380.875,13.82333333
734380.8958,13.10083333
734380.9167,12.3675
734380.9375,11.75833333
734380.9583,11.25333333
734380.9792,10.76541667
734381,10.3525
734381.0208,9.924916667
734381.0417,9.627875
734381.0625,9.362958333
734381.0833,9.086166667
734381.1042,8.861166667
734381.125,8.656875
734381.1458,8.478291667
734381.1667,8.306708333
734381.1875,8.083625
734381.2083,7.943125
734381.2292,7.847291667
734381.25,7.815875
734381.2708,8.108416667
734381.2917,8.471208333
734381.3125,8.932833333
734381.3333,9.451208333
734381.3542,10.41416667
734381.375,11.76083333
734381.3958,13.03583333
734381.4167,14.24416667
734381.4375,15.24375
734381.4583,16.06708333
734381.4792,16.56875
734381.5,16.76083333
734381.5208,16.79083333
734381.5417,16.94708333
734381.5625,17.0875
734381.5833,17.28833333
734381.6042,17.37833333
734381.625,17.3875
734381.6458,17.41
734381.6667,17.44125
734381.6875,17.38416667
734381.7083,17.45583333
734381.7292,17.65416667
734381.75,17.53458333
734381.7708,17.32
734381.7917,17.0075
734381.8125,16.45
734381.8333,15.82666667
734381.8542,15.08791667
734381.875,14.44416667
734381.8958,13.76041667
734381.9167,13.39875
734381.9375,12.93708333
734381.9583,12.58791667
734381.9792,12.25791667
734382,12.02083333
734382.0208,11.9925
734382.0417,11.97916667
734382.0625,12.03541667
734382.0833,12.0225
734382.1042,12.10333333
734382.125,12.17791667
734382.1458,12.25583333
734382.1667,12.29583333
734382.1875,12.40916667
734382.2083,12.44083333
734382.2292,12.56291667
734382.25,12.7325
734382.2708,13.17875
734382.2917,13.59791667
734382.3125,13.99083333
734382.3333,14.44875
734382.3542,14.90333333
734382.375,15.46083333
734382.3958,15.9825
734382.4167,16.37541667
734382.4375,16.92458333
734382.4583,17.43791667
734382.4792,18.02291667
734382.5,18.24583333
734382.5208,18.57583333
734382.5417,18.71916667
734382.5625,18.81291667
734382.5833,19.07583333
734382.6042,19.26458333
734382.625,19.35916667
734382.6458,19.15
734382.6667,18.79083333
734382.6875,18.43791667
734382.7083,18.39708333
734382.7292,18.19125
734382.75,17.93541667
734382.7708,17.52583333
734382.7917,17.03166667
734382.8125,16.49125
734382.8333,15.98583333
734382.8542,15.50833333
734382.875,15.00333333
734382.8958,14.43583333
734382.9167,13.84625
734382.9375,13.55416667
734382.9583,13.17416667
734382.9792,12.7475
734383,12.6475
734383.0208,12.83458333
734383.0417,12.77875
734383.0625,13.00708333
734383.0833,13.09666667
734383.1042,12.98875
734383.125,12.90958333
734383.1458,12.82208333
734383.1667,12.88625
734383.1875,12.93208333
734383.2083,13.0575
734383.2292,13.04333333
734383.25,13.06875
734383.2708,13.33
734383.2917,13.68625
734383.3125,14.01291667
734383.3333,14.48333333
734383.3542,14.89833333
734383.375,15.29958333
734383.3958,15.74875
734383.4167,16.13666667
734383.4375,16.47625
734383.4583,16.92333333
734383.4792,17.41291667
734383.5,17.79
734383.5208,18.13416667
734383.5417,18.50666667
734383.5625,18.73791667
734383.5833,18.99208333
734383.6042,19.24041667
734383.625,19.33166667
734383.6458,19.36583333
734383.6667,19.40958333
734383.6875,19.33541667
734383.7083,19.10791667
734383.7292,18.99083333
734383.75,18.73125
734383.7708,18.5325
734383.7917,18.14041667
734383.8125,17.70333333
734383.8333,17.31291667
734383.8542,16.72458333
734383.875,16.3825
734383.8958,15.945
734383.9167,15.44916667
734383.9375,14.94458333
734383.9583,14.44083333
734383.9792,13.97625
734384,13.58208333
734384.0208,13.35083333
734384.0417,13.40458333
734384.0625,13.52125
734384.0833,13.545
734384.1042,13.535
734384.125,13.63083333
734384.1458,13.71625
734384.1667,13.8325
734384.1875,14.00041667
734384.2083,14.09958333
734384.2292,14.17833333
734384.25,14.26875
734384.2708,14.41
734384.2917,14.71833333
734384.3125,14.99125
734384.3333,15.1925
734384.3542,15.47791667
734384.375,15.86041667
734384.3958,16.36
734384.4167,16.8175
734384.4375,17.24291667
734384.4583,17.64541667
734384.4792,18.0325
734384.5,18.49416667
734384.5208,18.8325
734384.5417,19.23333333
734384.5625,19.52166667
734384.5833,19.74166667
734384.6042,20.01208333
734384.625,20.11666667
734384.6458,20.18083333
734384.6667,20.12583333
734384.6875,19.84416667
734384.7083,19.65333333
734384.7292,19.33791667
734384.75,19.03416667
734384.7708,18.68583333
734384.7917,18.10625
734384.8125,17.47416667
734384.8333,16.94083333
734384.8542,16.52291667
734384.875,16.13125
734384.8958,15.87916667
734384.9167,15.60958333
734384.9375,15.4325
734384.9583,15.21916667
734384.9792,15.05416667
734385,14.95458333
734385.0208,14.91458333
734385.0417,14.80291667
734385.0625,14.74125
734385.0833,14.69625
734385.1042,14.52291667
734385.125,14.45583333
734385.1458,14.315
734385.1667,14.2975
734385.1875,14.12291667
734385.2083,13.99708333
734385.2292,13.91541667
734385.25,13.9325
734385.2708,13.975
734385.2917,14.28541667
734385.3125,14.75375
734385.3333,15.31541667
734385.3542,15.85875
734385.375,16.3475
734385.3958,16.8075
734385.4167,17.315
