'CLASS01',2007-08-22-00:00:00'
734886.8333,NaN
734886.8542,NaN
734886.875,NaN
734886.8958,NaN
734886.9167,NaN
734886.9375,NaN
734886.9583,NaN
734886.9792,NaN
734887,NaN
734887.0208,NaN
734887.0417,NaN
734887.0625,NaN
734887.0833,NaN
734887.1042,NaN
734887.125,NaN
734887.1458,NaN
734887.1667,NaN
734887.1875,NaN
734887.2083,NaN
734887.2292,NaN
734887.25,NaN
734887.2708,NaN
734887.2917,NaN
734887.3125,NaN
734887.3333,NaN
734887.3542,NaN
734887.375,NaN
734887.3958,NaN
734887.4167,NaN
734887.4375,NaN
734887.4583,NaN
734887.4792,NaN
734887.5,NaN
734887.5208,NaN
734887.5417,NaN
734887.5625,NaN
734887.5833,NaN
734887.6042,NaN
734887.625,NaN
734887.6458,NaN
734887.6667,NaN
734887.6875,NaN
734887.7083,NaN
734887.7292,NaN
734887.75,NaN
734887.7708,NaN
734887.7917,NaN
734887.8125,NaN
734887.8333,NaN
734887.8542,NaN
734887.875,NaN
734887.8958,NaN
734887.9167,NaN
734887.9375,NaN
734887.9583,NaN
734887.9792,NaN
734888,NaN
734888.0208,NaN
734888.0417,NaN
734888.0625,NaN
734888.0833,NaN
734888.1042,NaN
734888.125,NaN
734888.1458,NaN
734888.1667,NaN
734888.1875,NaN
734888.2083,NaN
734888.2292,NaN
734888.25,NaN
734888.2708,NaN
734888.2917,NaN
734888.3125,NaN
734888.3333,NaN
734888.3542,NaN
734888.375,NaN
734888.3958,NaN
734888.4167,NaN
734888.4375,NaN
734888.4583,NaN
734888.4792,NaN
734888.5,NaN
734888.5208,NaN
734888.5417,NaN
734888.5625,NaN
734888.5833,NaN
734888.6042,NaN
734888.625,NaN
734888.6458,NaN
734888.6667,NaN
734888.6875,NaN
734888.7083,NaN
734888.7292,NaN
734888.75,NaN
734888.7708,NaN
734888.7917,NaN
734888.8125,NaN
734888.8333,NaN
734888.8542,NaN
734888.875,NaN
734888.8958,NaN
734888.9167,NaN
734888.9375,NaN
734888.9583,NaN
734888.9792,NaN
734889,NaN
734889.0208,NaN
734889.0417,NaN
734889.0625,NaN
734889.0833,NaN
734889.1042,NaN
734889.125,NaN
734889.1458,NaN
734889.1667,NaN
734889.1875,NaN
734889.2083,NaN
734889.2292,NaN
734889.25,NaN
734889.2708,NaN
734889.2917,NaN
734889.3125,NaN
734889.3333,NaN
734889.3542,NaN
734889.375,NaN
734889.3958,NaN
734889.4167,NaN
734889.4375,NaN
734889.4583,NaN
734889.4792,NaN
734889.5,NaN
734889.5208,NaN
734889.5417,NaN
734889.5625,NaN
734889.5833,NaN
734889.6042,NaN
734889.625,NaN
734889.6458,NaN
734889.6667,NaN
734889.6875,NaN
734889.7083,NaN
734889.7292,NaN
734889.75,NaN
734889.7708,NaN
734889.7917,NaN
734889.8125,NaN
734889.8333,NaN
734889.8542,NaN
734889.875,NaN
734889.8958,NaN
734889.9167,NaN
734889.9375,NaN
734889.9583,NaN
734889.9792,NaN
734890,NaN
734890.0208,NaN
734890.0417,NaN
734890.0625,NaN
734890.0833,NaN
734890.1042,NaN
734890.125,NaN
734890.1458,NaN
734890.1667,NaN
734890.1875,NaN
734890.2083,NaN
734890.2292,NaN
734890.25,NaN
734890.2708,NaN
734890.2917,NaN
734890.3125,NaN
734890.3333,NaN
734890.3542,NaN
734890.375,NaN
734890.3958,NaN
734890.4167,NaN
734890.4375,NaN
734890.4583,NaN
734890.4792,NaN
734890.5,NaN
734890.5208,NaN
734890.5417,NaN
734890.5625,NaN
734890.5833,NaN
734890.6042,NaN
734890.625,NaN
734890.6458,NaN
734890.6667,NaN
734890.6875,NaN
734890.7083,NaN
734890.7292,NaN
734890.75,NaN
734890.7708,NaN
734890.7917,NaN
734890.8125,NaN
734890.8333,NaN
734890.8542,NaN
734890.875,NaN
734890.8958,NaN
734890.9167,NaN
734890.9375,NaN
734890.9583,NaN
734890.9792,NaN
734891,NaN
734891.0208,NaN
734891.0417,NaN
734891.0625,NaN
734891.0833,NaN
734891.1042,NaN
734891.125,NaN
734891.1458,NaN
734891.1667,NaN
734891.1875,NaN
734891.2083,NaN
734891.2292,NaN
734891.25,NaN
734891.2708,NaN
734891.2917,NaN
734891.3125,NaN
734891.3333,NaN
734891.3542,NaN
734891.375,NaN
734891.3958,NaN
734891.4167,NaN
734891.4375,NaN
734891.4583,NaN
734891.4792,NaN
734891.5,NaN
734891.5208,NaN
734891.5417,NaN
734891.5625,NaN
734891.5833,NaN
734891.6042,NaN
734891.625,NaN
734891.6458,NaN
734891.6667,NaN
734891.6875,NaN
734891.7083,NaN
734891.7292,NaN
734891.75,NaN
734891.7708,NaN
734891.7917,NaN
734891.8125,NaN
734891.8333,NaN
734891.8542,NaN
734891.875,NaN
734891.8958,NaN
734891.9167,NaN
734891.9375,NaN
734891.9583,NaN
734891.9792,NaN
734892,NaN
734892.0208,NaN
734892.0417,NaN
734892.0625,NaN
734892.0833,NaN
734892.1042,NaN
734892.125,NaN
734892.1458,NaN
734892.1667,NaN
734892.1875,NaN
734892.2083,NaN
734892.2292,NaN
734892.25,NaN
734892.2708,NaN
734892.2917,NaN
734892.3125,NaN
734892.3333,NaN
734892.3542,NaN
734892.375,NaN
734892.3958,NaN
734892.4167,NaN
734892.4375,NaN
734892.4583,NaN
734892.4792,NaN
734892.5,NaN
734892.5208,NaN
734892.5417,NaN
734892.5625,NaN
734892.5833,NaN
734892.6042,NaN
734892.625,NaN
734892.6458,NaN
734892.6667,NaN
734892.6875,NaN
734892.7083,NaN
734892.7292,NaN
734892.75,NaN
734892.7708,NaN
734892.7917,NaN
734892.8125,NaN
734892.8333,NaN
734892.8542,NaN
734892.875,NaN
734892.8958,NaN
734892.9167,NaN
734892.9375,NaN
734892.9583,NaN
734892.9792,NaN
734893,NaN
734893.0208,NaN
734893.0417,NaN
734893.0625,NaN
734893.0833,NaN
734893.1042,NaN
734893.125,NaN
734893.1458,NaN
734893.1667,NaN
734893.1875,NaN
734893.2083,NaN
734893.2292,NaN
734893.25,NaN
734893.2708,NaN
734893.2917,NaN
734893.3125,NaN
734893.3333,NaN
734893.3542,NaN
734893.375,NaN
734893.3958,NaN
734893.4167,NaN
734893.4375,NaN
734893.4583,NaN
734893.4792,NaN
734893.5,NaN
734893.5208,NaN
734893.5417,NaN
734893.5625,NaN
734893.5833,NaN
734893.6042,NaN
734893.625,NaN
734893.6458,NaN
734893.6667,NaN
734893.6875,NaN
734893.7083,NaN
734893.7292,NaN
734893.75,NaN
734893.7708,NaN
734893.7917,NaN
734893.8125,NaN
734893.8333,NaN
734893.8542,NaN
734893.875,NaN
734893.8958,NaN
734893.9167,NaN
734893.9375,NaN
734893.9583,NaN
734893.9792,NaN
734894,NaN
734894.0208,NaN
734894.0417,NaN
734894.0625,NaN
734894.0833,NaN
734894.1042,NaN
734894.125,NaN
734894.1458,NaN
734894.1667,NaN
734894.1875,NaN
734894.2083,NaN
734894.2292,NaN
734894.25,NaN
734894.2708,NaN
734894.2917,NaN
734894.3125,NaN
734894.3333,NaN
734894.3542,NaN
734894.375,NaN
734894.3958,NaN
734894.4167,NaN
734894.4375,NaN
734894.4583,NaN
734894.4792,NaN
734894.5,NaN
734894.5208,NaN
734894.5417,NaN
734894.5625,NaN
734894.5833,NaN
734894.6042,NaN
734894.625,NaN
734894.6458,NaN
734894.6667,NaN
734894.6875,NaN
734894.7083,NaN
734894.7292,NaN
734894.75,NaN
734894.7708,NaN
734894.7917,NaN
734894.8125,NaN
734894.8333,NaN
734894.8542,NaN
734894.875,NaN
734894.8958,NaN
734894.9167,NaN
734894.9375,NaN
734894.9583,NaN
734894.9792,NaN
734895,NaN
734895.0208,NaN
734895.0417,NaN
734895.0625,NaN
734895.0833,NaN
734895.1042,NaN
734895.125,NaN
734895.1458,NaN
734895.1667,NaN
734895.1875,NaN
734895.2083,NaN
734895.2292,NaN
734895.25,NaN
734895.2708,NaN
734895.2917,NaN
734895.3125,NaN
734895.3333,NaN
734895.3542,NaN
734895.375,NaN
734895.3958,NaN
734895.4167,NaN
734895.4375,NaN
734895.4583,NaN
734895.4792,NaN
734895.5,NaN
734895.5208,NaN
734895.5417,NaN
734895.5625,NaN
734895.5833,NaN
734895.6042,NaN
734895.625,NaN
734895.6458,NaN
734895.6667,NaN
734895.6875,NaN
734895.7083,NaN
734895.7292,NaN
734895.75,NaN
734895.7708,NaN
734895.7917,NaN
734895.8125,NaN
734895.8333,NaN
734895.8542,NaN
734895.875,NaN
734895.8958,NaN
734895.9167,NaN
734895.9375,NaN
734895.9583,NaN
734895.9792,NaN
734896,NaN
734896.0208,NaN
734896.0417,NaN
734896.0625,NaN
734896.0833,NaN
734896.1042,NaN
734896.125,NaN
734896.1458,NaN
734896.1667,NaN
734896.1875,NaN
734896.2083,NaN
734896.2292,NaN
734896.25,NaN
734896.2708,NaN
734896.2917,NaN
734896.3125,NaN
734896.3333,NaN
734896.3542,NaN
734896.375,NaN
734896.3958,NaN
734896.4167,NaN
734896.4375,NaN
734896.4583,NaN
734896.4792,NaN
734896.5,NaN
734896.5208,NaN
734896.5417,NaN
734896.5625,NaN
734896.5833,NaN
734896.6042,NaN
734896.625,NaN
734896.6458,NaN
734896.6667,NaN
734896.6875,NaN
734896.7083,NaN
734896.7292,NaN
734896.75,NaN
734896.7708,NaN
734896.7917,NaN
734896.8125,NaN
734896.8333,NaN
734896.8542,NaN
734896.875,NaN
734896.8958,NaN
734896.9167,NaN
734896.9375,NaN
734896.9583,NaN
734896.9792,NaN
734897,NaN
734897.0208,NaN
734897.0417,NaN
734897.0625,NaN
734897.0833,NaN
734897.1042,NaN
734897.125,NaN
734897.1458,NaN
734897.1667,NaN
734897.1875,NaN
734897.2083,NaN
734897.2292,NaN
734897.25,NaN
734897.2708,NaN
734897.2917,NaN
734897.3125,NaN
734897.3333,NaN
734897.3542,NaN
734897.375,NaN
734897.3958,NaN
734897.4167,NaN
734897.4375,NaN
734897.4583,NaN
734897.4792,NaN
734897.5,NaN
734897.5208,NaN
734897.5417,NaN
734897.5625,NaN
734897.5833,NaN
734897.6042,NaN
734897.625,NaN
734897.6458,NaN
734897.6667,NaN
734897.6875,NaN
734897.7083,NaN
734897.7292,NaN
734897.75,NaN
734897.7708,NaN
734897.7917,NaN
734897.8125,NaN
734897.8333,NaN
734897.8542,NaN
734897.875,NaN
734897.8958,NaN
734897.9167,NaN
734897.9375,NaN
734897.9583,NaN
734897.9792,NaN
734898,NaN
734898.0208,NaN
734898.0417,NaN
734898.0625,NaN
734898.0833,NaN
734898.1042,NaN
734898.125,NaN
734898.1458,NaN
734898.1667,NaN
734898.1875,NaN
734898.2083,NaN
734898.2292,NaN
734898.25,NaN
734898.2708,NaN
734898.2917,NaN
734898.3125,NaN
734898.3333,NaN
734898.3542,NaN
734898.375,NaN
734898.3958,NaN
734898.4167,NaN
734898.4375,NaN
734898.4583,NaN
734898.4792,NaN
734898.5,NaN
734898.5208,NaN
734898.5417,NaN
734898.5625,NaN
734898.5833,NaN
734898.6042,NaN
734898.625,NaN
734898.6458,NaN
734898.6667,NaN
734898.6875,NaN
734898.7083,NaN
734898.7292,NaN
734898.75,NaN
734898.7708,NaN
734898.7917,NaN
734898.8125,NaN
734898.8333,NaN
734898.8542,NaN
734898.875,NaN
734898.8958,NaN
734898.9167,NaN
734898.9375,NaN
734898.9583,NaN
734898.9792,NaN
734899,NaN
734899.0208,NaN
734899.0417,NaN
734899.0625,NaN
734899.0833,NaN
734899.1042,NaN
734899.125,NaN
734899.1458,NaN
734899.1667,NaN
734899.1875,NaN
734899.2083,NaN
734899.2292,NaN
734899.25,NaN
734899.2708,NaN
734899.2917,NaN
734899.3125,NaN
734899.3333,NaN
734899.3542,NaN
734899.375,NaN
734899.3958,NaN
734899.4167,NaN
734899.4375,NaN
734899.4583,NaN
734899.4792,NaN
734899.5,NaN
734899.5208,NaN
734899.5417,NaN
734899.5625,NaN
734899.5833,NaN
734899.6042,NaN
734899.625,NaN
734899.6458,NaN
734899.6667,NaN
734899.6875,NaN
734899.7083,NaN
734899.7292,NaN
734899.75,NaN
734899.7708,NaN
734899.7917,NaN
734899.8125,NaN
734899.8333,NaN
734899.8542,NaN
734899.875,NaN
734899.8958,NaN
734899.9167,NaN
734899.9375,NaN
734899.9583,NaN
734899.9792,NaN
734900,NaN
734900.0208,NaN
734900.0417,NaN
734900.0625,NaN
734900.0833,NaN
734900.1042,NaN
734900.125,NaN
734900.1458,NaN
734900.1667,NaN
734900.1875,NaN
734900.2083,NaN
734900.2292,NaN
734900.25,NaN
734900.2708,NaN
734900.2917,NaN
734900.3125,NaN
734900.3333,NaN
734900.3542,NaN
734900.375,NaN
734900.3958,NaN
734900.4167,NaN
734900.4375,NaN
734900.4583,NaN
734900.4792,NaN
734900.5,NaN
734900.5208,NaN
734900.5417,NaN
734900.5625,NaN
734900.5833,NaN
734900.6042,NaN
734900.625,NaN
734900.6458,NaN
734900.6667,NaN
734900.6875,NaN
734900.7083,NaN
734900.7292,NaN
734900.75,NaN
734900.7708,NaN
734900.7917,NaN
734900.8125,NaN
734900.8333,NaN
734900.8542,NaN
734900.875,NaN
734900.8958,NaN
734900.9167,NaN
734900.9375,NaN
734900.9583,NaN
734900.9792,NaN
734901,NaN
734901.0208,NaN
734901.0417,NaN
734901.0625,NaN
734901.0833,NaN
734901.1042,NaN
734901.125,NaN
734901.1458,NaN
734901.1667,NaN
734901.1875,NaN
734901.2083,NaN
734901.2292,NaN
734901.25,NaN
734901.2708,NaN
734901.2917,NaN
734901.3125,NaN
734901.3333,NaN
734901.3542,NaN
734901.375,NaN
734901.3958,NaN
734901.4167,NaN
734901.4375,NaN
734901.4583,NaN
734901.4792,NaN
734901.5,NaN
734901.5208,NaN
734901.5417,NaN
734901.5625,NaN
734901.5833,NaN
734901.6042,NaN
734901.625,NaN
734901.6458,NaN
734901.6667,NaN
734901.6875,NaN
734901.7083,NaN
734901.7292,NaN
734901.75,NaN
734901.7708,NaN
734901.7917,NaN
734901.8125,NaN
734901.8333,NaN
734901.8542,NaN
734901.875,NaN
734901.8958,NaN
734901.9167,NaN
734901.9375,NaN
734901.9583,NaN
734901.9792,NaN
734902,NaN
734902.0208,NaN
734902.0417,NaN
734902.0625,NaN
734902.0833,NaN
734902.1042,NaN
734902.125,NaN
734902.1458,NaN
734902.1667,NaN
734902.1875,NaN
734902.2083,NaN
734902.2292,NaN
734902.25,NaN
734902.2708,NaN
734902.2917,NaN
734902.3125,NaN
734902.3333,NaN
734902.3542,NaN
734902.375,NaN
734902.3958,NaN
734902.4167,NaN
734902.4375,NaN
734902.4583,NaN
734902.4792,NaN
734902.5,NaN
734902.5208,NaN
734902.5417,NaN
734902.5625,NaN
734902.5833,NaN
734902.6042,NaN
734902.625,NaN
734902.6458,NaN
734902.6667,NaN
734902.6875,NaN
734902.7083,NaN
734902.7292,NaN
734902.75,NaN
734902.7708,NaN
734902.7917,NaN
734902.8125,NaN
734902.8333,NaN
734902.8542,NaN
734902.875,NaN
734902.8958,NaN
734902.9167,NaN
734902.9375,NaN
734902.9583,NaN
734902.9792,NaN
734903,NaN
734903.0208,NaN
734903.0417,NaN
734903.0625,NaN
734903.0833,NaN
734903.1042,NaN
734903.125,NaN
734903.1458,NaN
734903.1667,NaN
734903.1875,NaN
734903.2083,NaN
734903.2292,NaN
734903.25,NaN
734903.2708,NaN
734903.2917,NaN
734903.3125,NaN
734903.3333,NaN
734903.3542,NaN
734903.375,NaN
734903.3958,NaN
734903.4167,NaN
734903.4375,NaN
734903.4583,NaN
734903.4792,NaN
734903.5,NaN
734903.5208,NaN
734903.5417,NaN
734903.5625,NaN
734903.5833,NaN
734903.6042,NaN
734903.625,NaN
734903.6458,NaN
734903.6667,NaN
734903.6875,NaN
734903.7083,NaN
734903.7292,NaN
734903.75,NaN
734903.7708,NaN
734903.7917,NaN
734903.8125,NaN
734903.8333,NaN
734903.8542,NaN
734903.875,NaN
734903.8958,NaN
734903.9167,NaN
734903.9375,NaN
734903.9583,NaN
734903.9792,NaN
734904,NaN
734904.0208,NaN
734904.0417,NaN
734904.0625,NaN
734904.0833,NaN
734904.1042,NaN
734904.125,NaN
734904.1458,NaN
734904.1667,NaN
734904.1875,NaN
734904.2083,NaN
734904.2292,NaN
734904.25,NaN
734904.2708,NaN
734904.2917,NaN
734904.3125,NaN
734904.3333,NaN
734904.3542,NaN
734904.375,NaN
734904.3958,NaN
734904.4167,NaN
734904.4375,NaN
734904.4583,NaN
734904.4792,NaN
734904.5,NaN
734904.5208,NaN
734904.5417,NaN
734904.5625,NaN
734904.5833,NaN
734904.6042,NaN
734904.625,NaN
734904.6458,NaN
734904.6667,NaN
734904.6875,NaN
734904.7083,NaN
734904.7292,NaN
734904.75,NaN
734904.7708,NaN
734904.7917,NaN
734904.8125,NaN
734904.8333,NaN
734904.8542,NaN
734904.875,NaN
734904.8958,NaN
734904.9167,NaN
734904.9375,NaN
734904.9583,NaN
734904.9792,NaN
734905,NaN
734905.0208,NaN
734905.0417,NaN
734905.0625,NaN
734905.0833,NaN
734905.1042,NaN
734905.125,NaN
734905.1458,NaN
734905.1667,NaN
734905.1875,NaN
734905.2083,NaN
734905.2292,NaN
734905.25,NaN
734905.2708,NaN
734905.2917,NaN
734905.3125,NaN
734905.3333,NaN
734905.3542,NaN
734905.375,NaN
734905.3958,NaN
734905.4167,NaN
734905.4375,NaN
734905.4583,NaN
734905.4792,NaN
734905.5,NaN
734905.5208,NaN
734905.5417,NaN
734905.5625,NaN
734905.5833,NaN
734905.6042,NaN
734905.625,NaN
734905.6458,NaN
734905.6667,NaN
734905.6875,NaN
734905.7083,NaN
734905.7292,NaN
734905.75,NaN
734905.7708,NaN
734905.7917,NaN
734905.8125,NaN
734905.8333,NaN
734905.8542,NaN
734905.875,NaN
734905.8958,NaN
734905.9167,NaN
734905.9375,NaN
734905.9583,NaN
734905.9792,NaN
734906,NaN
734906.0208,NaN
734906.0417,NaN
734906.0625,NaN
734906.0833,NaN
734906.1042,NaN
734906.125,NaN
734906.1458,NaN
734906.1667,NaN
734906.1875,NaN
734906.2083,NaN
734906.2292,NaN
734906.25,NaN
734906.2708,NaN
734906.2917,NaN
734906.3125,NaN
734906.3333,NaN
734906.3542,NaN
734906.375,NaN
734906.3958,NaN
734906.4167,NaN
734906.4375,NaN
734906.4583,NaN
734906.4792,NaN
734906.5,NaN
734906.5208,NaN
734906.5417,NaN
734906.5625,NaN
734906.5833,NaN
734906.6042,NaN
734906.625,NaN
734906.6458,NaN
734906.6667,NaN
734906.6875,NaN
734906.7083,NaN
734906.7292,NaN
734906.75,NaN
734906.7708,NaN
734906.7917,NaN
734906.8125,NaN
734906.8333,NaN
734906.8542,NaN
734906.875,NaN
734906.8958,NaN
734906.9167,NaN
734906.9375,NaN
734906.9583,NaN
734906.9792,NaN
734907,NaN
734907.0208,NaN
734907.0417,NaN
734907.0625,NaN
734907.0833,NaN
734907.1042,NaN
734907.125,NaN
734907.1458,NaN
734907.1667,NaN
734907.1875,NaN
734907.2083,NaN
734907.2292,NaN
734907.25,NaN
734907.2708,NaN
734907.2917,NaN
734907.3125,NaN
734907.3333,NaN
734907.3542,NaN
734907.375,NaN
734907.3958,NaN
734907.4167,NaN
734907.4375,NaN
734907.4583,NaN
734907.4792,NaN
734907.5,NaN
734907.5208,NaN
734907.5417,NaN
734907.5625,NaN
734907.5833,NaN
734907.6042,NaN
734907.625,NaN
734907.6458,NaN
734907.6667,NaN
734907.6875,NaN
734907.7083,NaN
734907.7292,NaN
734907.75,NaN
734907.7708,NaN
734907.7917,NaN
734907.8125,NaN
734907.8333,NaN
734907.8542,NaN
734907.875,NaN
734907.8958,NaN
734907.9167,NaN
734907.9375,NaN
734907.9583,NaN
734907.9792,NaN
734908,NaN
734908.0208,NaN
734908.0417,NaN
734908.0625,NaN
734908.0833,NaN
734908.1042,NaN
734908.125,NaN
734908.1458,NaN
734908.1667,NaN
734908.1875,NaN
734908.2083,NaN
734908.2292,NaN
734908.25,NaN
734908.2708,NaN
734908.2917,NaN
734908.3125,NaN
734908.3333,NaN
734908.3542,NaN
734908.375,NaN
734908.3958,NaN
734908.4167,NaN
734908.4375,NaN
734908.4583,NaN
734908.4792,NaN
734908.5,NaN
734908.5208,NaN
734908.5417,NaN
734908.5625,NaN
734908.5833,NaN
734908.6042,NaN
734908.625,NaN
734908.6458,NaN
734908.6667,NaN
734908.6875,NaN
734908.7083,NaN
734908.7292,NaN
734908.75,NaN
734908.7708,NaN
734908.7917,NaN
734908.8125,NaN
734908.8333,NaN
734908.8542,NaN
734908.875,NaN
734908.8958,NaN
734908.9167,NaN
734908.9375,NaN
734908.9583,NaN
734908.9792,NaN
734909,NaN
734909.0208,NaN
734909.0417,NaN
734909.0625,NaN
734909.0833,NaN
734909.1042,NaN
734909.125,NaN
734909.1458,NaN
734909.1667,NaN
734909.1875,NaN
734909.2083,NaN
734909.2292,NaN
734909.25,NaN
734909.2708,NaN
734909.2917,NaN
734909.3125,NaN
734909.3333,NaN
734909.3542,NaN
734909.375,NaN
734909.3958,NaN
734909.4167,NaN
734909.4375,NaN
734909.4583,NaN
734909.4792,NaN
734909.5,NaN
734909.5208,NaN
734909.5417,NaN
734909.5625,NaN
734909.5833,NaN
734909.6042,NaN
734909.625,NaN
734909.6458,NaN
734909.6667,NaN
734909.6875,NaN
734909.7083,NaN
734909.7292,NaN
734909.75,NaN
734909.7708,NaN
734909.7917,NaN
734909.8125,NaN
734909.8333,NaN
734909.8542,NaN
734909.875,NaN
734909.8958,NaN
734909.9167,NaN
734909.9375,NaN
734909.9583,NaN
734909.9792,NaN
734910,NaN
734910.0208,NaN
734910.0417,NaN
734910.0625,NaN
734910.0833,NaN
734910.1042,NaN
734910.125,NaN
734910.1458,NaN
734910.1667,NaN
734910.1875,NaN
734910.2083,NaN
734910.2292,NaN
734910.25,NaN
734910.2708,NaN
734910.2917,NaN
734910.3125,NaN
734910.3333,NaN
734910.3542,NaN
734910.375,NaN
734910.3958,NaN
734910.4167,NaN
734910.4375,NaN
734910.4583,NaN
734910.4792,NaN
734910.5,NaN
734910.5208,NaN
734910.5417,NaN
734910.5625,NaN
734910.5833,NaN
734910.6042,NaN
734910.625,NaN
734910.6458,NaN
734910.6667,NaN
734910.6875,NaN
734910.7083,NaN
734910.7292,NaN
734910.75,NaN
734910.7708,NaN
734910.7917,NaN
734910.8125,NaN
734910.8333,NaN
734910.8542,NaN
734910.875,NaN
734910.8958,NaN
734910.9167,NaN
734910.9375,NaN
734910.9583,NaN
734910.9792,NaN
734911,NaN
734911.0208,NaN
734911.0417,NaN
734911.0625,NaN
734911.0833,NaN
734911.1042,NaN
734911.125,NaN
734911.1458,NaN
734911.1667,NaN
734911.1875,NaN
734911.2083,NaN
734911.2292,NaN
734911.25,NaN
734911.2708,NaN
734911.2917,NaN
734911.3125,NaN
734911.3333,NaN
734911.3542,NaN
734911.375,NaN
734911.3958,NaN
734911.4167,NaN
734911.4375,NaN
734911.4583,NaN
734911.4792,NaN
734911.5,NaN
734911.5208,NaN
734911.5417,NaN
734911.5625,NaN
734911.5833,NaN
734911.6042,NaN
734911.625,NaN
734911.6458,NaN
734911.6667,NaN
734911.6875,NaN
734911.7083,NaN
734911.7292,NaN
734911.75,NaN
734911.7708,NaN
734911.7917,NaN
734911.8125,NaN
734911.8333,NaN
734911.8542,NaN
734911.875,NaN
734911.8958,NaN
734911.9167,NaN
734911.9375,NaN
734911.9583,NaN
734911.9792,NaN
734912,NaN
734912.0208,NaN
734912.0417,NaN
734912.0625,NaN
734912.0833,NaN
734912.1042,NaN
734912.125,NaN
734912.1458,NaN
734912.1667,NaN
734912.1875,NaN
734912.2083,NaN
734912.2292,NaN
734912.25,NaN
734912.2708,NaN
734912.2917,NaN
734912.3125,NaN
734912.3333,NaN
734912.3542,NaN
734912.375,NaN
734912.3958,NaN
734912.4167,NaN
734912.4375,NaN
734912.4583,NaN
734912.4792,NaN
734912.5,NaN
734912.5208,NaN
734912.5417,NaN
734912.5625,NaN
734912.5833,NaN
734912.6042,NaN
734912.625,NaN
734912.6458,NaN
734912.6667,NaN
734912.6875,NaN
734912.7083,NaN
734912.7292,NaN
734912.75,NaN
734912.7708,NaN
734912.7917,NaN
734912.8125,NaN
734912.8333,NaN
734912.8542,NaN
734912.875,NaN
734912.8958,NaN
734912.9167,NaN
734912.9375,NaN
734912.9583,NaN
734912.9792,NaN
734913,NaN
734913.0208,NaN
734913.0417,NaN
734913.0625,NaN
734913.0833,NaN
734913.1042,NaN
734913.125,NaN
734913.1458,NaN
734913.1667,NaN
734913.1875,NaN
734913.2083,NaN
734913.2292,NaN
734913.25,NaN
734913.2708,NaN
734913.2917,NaN
734913.3125,NaN
734913.3333,NaN
734913.3542,NaN
734913.375,NaN
734913.3958,NaN
734913.4167,NaN
734913.4375,NaN
734913.4583,NaN
734913.4792,NaN
734913.5,NaN
734913.5208,NaN
734913.5417,NaN
734913.5625,NaN
734913.5833,NaN
734913.6042,NaN
734913.625,NaN
734913.6458,NaN
734913.6667,NaN
734913.6875,NaN
734913.7083,NaN
734913.7292,NaN
734913.75,NaN
734913.7708,NaN
734913.7917,NaN
734913.8125,NaN
734913.8333,NaN
734913.8542,NaN
734913.875,NaN
734913.8958,NaN
734913.9167,NaN
734913.9375,NaN
734913.9583,NaN
734913.9792,NaN
734914,NaN
734914.0208,NaN
734914.0417,NaN
734914.0625,NaN
734914.0833,NaN
734914.1042,NaN
734914.125,NaN
734914.1458,NaN
734914.1667,NaN
734914.1875,NaN
734914.2083,NaN
734914.2292,NaN
734914.25,NaN
734914.2708,NaN
734914.2917,NaN
734914.3125,NaN
734914.3333,NaN
734914.3542,NaN
734914.375,NaN
734914.3958,NaN
734914.4167,NaN
734914.4375,NaN
734914.4583,NaN
734914.4792,NaN
734914.5,NaN
734914.5208,NaN
734914.5417,NaN
734914.5625,NaN
734914.5833,NaN
734914.6042,NaN
734914.625,NaN
734914.6458,NaN
734914.6667,NaN
734914.6875,NaN
734914.7083,NaN
734914.7292,NaN
734914.75,NaN
734914.7708,NaN
734914.7917,NaN
734914.8125,NaN
734914.8333,NaN
734914.8542,NaN
734914.875,NaN
734914.8958,NaN
734914.9167,NaN
734914.9375,NaN
734914.9583,NaN
734914.9792,NaN
734915,NaN
734915.0208,NaN
734915.0417,NaN
734915.0625,NaN
734915.0833,NaN
734915.1042,NaN
734915.125,NaN
734915.1458,NaN
734915.1667,NaN
734915.1875,NaN
734915.2083,NaN
734915.2292,NaN
734915.25,NaN
734915.2708,NaN
734915.2917,NaN
734915.3125,NaN
734915.3333,NaN
734915.3542,NaN
734915.375,NaN
734915.3958,NaN
734915.4167,NaN
734915.4375,NaN
734915.4583,NaN
734915.4792,NaN
734915.5,NaN
734915.5208,NaN
734915.5417,NaN
734915.5625,NaN
734915.5833,NaN
734915.6042,NaN
734915.625,NaN
734915.6458,NaN
734915.6667,NaN
734915.6875,NaN
734915.7083,NaN
734915.7292,NaN
734915.75,NaN
734915.7708,NaN
734915.7917,NaN
734915.8125,NaN
734915.8333,NaN
734915.8542,NaN
734915.875,NaN
734915.8958,NaN
734915.9167,NaN
734915.9375,NaN
734915.9583,NaN
734915.9792,NaN
734916,NaN
734916.0208,NaN
734916.0417,NaN
734916.0625,NaN
734916.0833,NaN
734916.1042,NaN
734916.125,NaN
734916.1458,NaN
734916.1667,NaN
734916.1875,NaN
734916.2083,NaN
734916.2292,NaN
734916.25,NaN
734916.2708,NaN
734916.2917,NaN
734916.3125,NaN
734916.3333,NaN
734916.3542,NaN
734916.375,NaN
734916.3958,NaN
734916.4167,NaN
734916.4375,NaN
734916.4583,NaN
734916.4792,NaN
734916.5,NaN
734916.5208,NaN
734916.5417,NaN
